전출지,전입지,계
전남 장성군,서울 동작구,12
전남 장성군,서울 관악구,26
전남 장성군,서울 서초구,4
전남 장성군,서울 강남구,8
전남 장성군,서울 송파구,12
전남 장성군,서울 강동구,13
전남 완도군,서울,172
전남 완도군,서울 종로구,0
전남 완도군,서울 중구,0
전남 완도군,서울 용산구,2
전남 완도군,서울 성동구,2
전남 완도군,서울 광진구,9
전남 완도군,서울 동대문구,9
전남 완도군,서울 중랑구,6
전남 완도군,서울 성북구,6
전남 완도군,서울 강북구,11
전남 완도군,서울 도봉구,5
전남 완도군,서울 노원구,5
전남 완도군,서울 은평구,9
전남 완도군,서울 서대문구,4
전남 완도군,서울 마포구,4
전남 완도군,서울 양천구,2
전남 완도군,서울 강서구,11
전남 완도군,서울 구로구,8
전남 완도군,서울 금천구,8
전남 완도군,서울 영등포구,7
전남 완도군,서울 동작구,17
전남 완도군,서울 관악구,20
전남 완도군,서울 서초구,4
전남 완도군,서울 강남구,7
전남 완도군,서울 송파구,9
전남 완도군,서울 강동구,7
전남 진도군,서울,137
전남 진도군,서울 종로구,1
전남 진도군,서울 중구,0
전남 진도군,서울 용산구,1
전남 진도군,서울 성동구,3
전남 진도군,서울 광진구,8
전남 진도군,서울 동대문구,7
전남 진도군,서울 중랑구,7
전남 진도군,서울 성북구,11
전남 진도군,서울 강북구,7
전남 진도군,서울 도봉구,6
전남 진도군,서울 노원구,7
전남 진도군,서울 은평구,2
전남 진도군,서울 서대문구,3
전남 진도군,서울 마포구,4
전남 진도군,서울 양천구,5
전남 진도군,서울 강서구,7
전남 진도군,서울 구로구,5
전남 진도군,서울 금천구,4
전남 진도군,서울 영등포구,8
전남 진도군,서울 동작구,4
전남 진도군,서울 관악구,14
전남 진도군,서울 서초구,2
전남 진도군,서울 강남구,5
전남 진도군,서울 송파구,11
전남 진도군,서울 강동구,5
전남 신안군,서울,154
전남 신안군,서울 종로구,2
전남 신안군,서울 중구,1
전남 신안군,서울 용산구,3
전남 신안군,서울 성동구,1
전남 신안군,서울 광진구,5
전남 신안군,서울 동대문구,6
전남 신안군,서울 중랑구,6
전남 신안군,서울 성북구,6
전남 신안군,서울 강북구,6
전남 신안군,서울 도봉구,7
전남 신안군,서울 노원구,4
전남 신안군,서울 은평구,8
전남 신안군,서울 서대문구,5
전남 신안군,서울 마포구,2
전남 신안군,서울 양천구,2
전남 신안군,서울 강서구,16
전남 신안군,서울 구로구,7
전남 신안군,서울 금천구,4
전남 신안군,서울 영등포구,6
전남 신안군,서울 동작구,8
전남 신안군,서울 관악구,16
전남 신안군,서울 서초구,4
전남 신안군,서울 강남구,7
전남 신안군,서울 송파구,13
전남 신안군,서울 강동구,9
경북,서울,12522
경북,서울 종로구,256
경북,서울 중구,190
경북,서울 용산구,241
경북,서울 성동구,339
경북,서울 광진구,586
경북,서울 동대문구,609
경북,서울 중랑구,315
경북,서울 성북구,616
경북,서울 강북구,273
경북,서울 도봉구,209
경북,서울 노원구,521
경북,서울 은평구,410
경북,서울 서대문구,475
경북,서울 마포구,531
경북,서울 양천구,275
경북,서울 강서구,681
경북,서울 구로구,414
경북,서울 금천구,344
경북,서울 영등포구,581
경북,서울 동작구,846
경북,서울 관악구,1583
경북,서울 서초구,422
경북,서울 강남구,674
경북,서울 송파구,700
경북,서울 강동구,431
경북 포항시,서울,2469
경북 포항시,서울 종로구,46
경북 포항시,서울 중구,45
경북 포항시,서울 용산구,57
경북 포항시,서울 성동구,80
경북 포항시,서울 광진구,112
경북 포항시,서울 동대문구,131
경북 포항시,서울 중랑구,46
경북 포항시,서울 성북구,129
경북 포항시,서울 강북구,44
경북 포항시,서울 도봉구,37
경북 포항시,서울 노원구,98
경북 포항시,서울 은평구,74
경북 포항시,서울 서대문구,81
경북 포항시,서울 마포구,123
경북 포항시,서울 양천구,63
경북 포항시,서울 강서구,119
경북 포항시,서울 구로구,82
경북 포항시,서울 금천구,49
경북 포항시,서울 영등포구,114
경북 포항시,서울 동작구,170
경북 포항시,서울 관악구,324
경북 포항시,서울 서초구,79
경북 포항시,서울 강남구,167
경북 포항시,서울 송파구,126
경북 포항시,서울 강동구,73
경북 경주시,서울,1169
경북 경주시,서울 종로구,25
경북 경주시,서울 중구,20
경북 경주시,서울 용산구,25
경북 경주시,서울 성동구,29
경북 경주시,서울 광진구,56
경북 경주시,서울 동대문구,48
경북 경주시,서울 중랑구,26
경북 경주시,서울 성북구,63
경북 경주시,서울 강북구,28
경북 경주시,서울 도봉구,12
경북 경주시,서울 노원구,39
경북 경주시,서울 은평구,48
경북 경주시,서울 서대문구,53
경북 경주시,서울 마포구,58
경북 경주시,서울 양천구,30
경북 경주시,서울 강서구,62
경북 경주시,서울 구로구,38
경북 경주시,서울 금천구,30
경북 경주시,서울 영등포구,33
경북 경주시,서울 동작구,77
경북 경주시,서울 관악구,154
경북 경주시,서울 서초구,38
경북 경주시,서울 강남구,72
경북 경주시,서울 송파구,59
경북 경주시,서울 강동구,46
경북 김천시,서울,850
경북 김천시,서울 종로구,11
경북 김천시,서울 중구,9
경북 김천시,서울 용산구,24
경북 김천시,서울 성동구,22
경북 김천시,서울 광진구,41
경북 김천시,서울 동대문구,31
경북 김천시,서울 중랑구,21
경북 김천시,서울 성북구,52
경북 김천시,서울 강북구,9
경북 김천시,서울 도봉구,17
경북 김천시,서울 노원구,35
경북 김천시,서울 은평구,28
경북 김천시,서울 서대문구,41
경북 김천시,서울 마포구,55
경북 김천시,서울 양천구,21
경북 김천시,서울 강서구,57
경북 김천시,서울 구로구,35
경북 김천시,서울 금천구,21
경북 김천시,서울 영등포구,43
경북 김천시,서울 동작구,45
경북 김천시,서울 관악구,83
경북 김천시,서울 서초구,32
경북 김천시,서울 강남구,37
경북 김천시,서울 송파구,50
경북 김천시,서울 강동구,30
경북 안동시,서울,812
경북 안동시,서울 종로구,18
경북 안동시,서울 중구,12
경북 안동시,서울 용산구,10
경북 안동시,서울 성동구,24
경북 안동시,서울 광진구,41
경북 안동시,서울 동대문구,50
경북 안동시,서울 중랑구,25
경북 안동시,서울 성북구,48
경북 안동시,서울 강북구,19
경북 안동시,서울 도봉구,15
경북 안동시,서울 노원구,37
경북 안동시,서울 은평구,25
경북 안동시,서울 서대문구,26
경북 안동시,서울 마포구,30
경북 안동시,서울 양천구,11
경북 안동시,서울 강서구,47
경북 안동시,서울 구로구,25
경북 안동시,서울 금천구,26
경북 안동시,서울 영등포구,39
경북 안동시,서울 동작구,57
경북 안동시,서울 관악구,76
경북 안동시,서울 서초구,28
경북 안동시,서울 강남구,43
경북 안동시,서울 송파구,40
경북 안동시,서울 강동구,40
경북 구미시,서울,1923
경북 구미시,서울 종로구,40
경북 구미시,서울 중구,30
경북 구미시,서울 용산구,32
경북 구미시,서울 성동구,57
경북 구미시,서울 광진구,96
경북 구미시,서울 동대문구,100
경북 구미시,서울 중랑구,48
경북 구미시,서울 성북구,91
경북 구미시,서울 강북구,34
경북 구미시,서울 도봉구,32
경북 구미시,서울 노원구,70
경북 구미시,서울 은평구,68
경북 구미시,서울 서대문구,69
경북 구미시,서울 마포구,81
경북 구미시,서울 양천구,31
경북 구미시,서울 강서구,109
경북 구미시,서울 구로구,68
경북 구미시,서울 금천구,68
경북 구미시,서울 영등포구,107
경북 구미시,서울 동작구,125
경북 구미시,서울 관악구,258
경북 구미시,서울 서초구,63
경북 구미시,서울 강남구,89
경북 구미시,서울 송파구,106
경북 구미시,서울 강동구,51
경북 영주시,서울,662
경북 영주시,서울 종로구,19
경북 영주시,서울 중구,7
경북 영주시,서울 용산구,10
경북 영주시,서울 성동구,12
경북 영주시,서울 광진구,33
경북 영주시,서울 동대문구,34
경북 영주시,서울 중랑구,18
경북 영주시,서울 성북구,27
경북 영주시,서울 강북구,13
경북 영주시,서울 도봉구,18
경북 영주시,서울 노원구,42
경북 영주시,서울 은평구,25
경북 영주시,서울 서대문구,26
경북 영주시,서울 마포구,26
경북 영주시,서울 양천구,11
경북 영주시,서울 강서구,35
경북 영주시,서울 구로구,22
경북 영주시,서울 금천구,18
경북 영주시,서울 영등포구,26
경북 영주시,서울 동작구,44
경북 영주시,서울 관악구,83
경북 영주시,서울 서초구,24
경북 영주시,서울 강남구,28
경북 영주시,서울 송파구,41
경북 영주시,서울 강동구,20
경북 영천시,서울,413
경북 영천시,서울 종로구,8
경북 영천시,서울 중구,8
경북 영천시,서울 용산구,8
경북 영천시,서울 성동구,10
경북 영천시,서울 광진구,17
경북 영천시,서울 동대문구,17
경북 영천시,서울 중랑구,9
경북 영천시,서울 성북구,13
경북 영천시,서울 강북구,10
경북 영천시,서울 도봉구,8
경북 영천시,서울 노원구,22
경북 영천시,서울 은평구,8
경북 영천시,서울 서대문구,20
경북 영천시,서울 마포구,18
경북 영천시,서울 양천구,9
경북 영천시,서울 강서구,23
경북 영천시,서울 구로구,11
경북 영천시,서울 금천구,11
경북 영천시,서울 영등포구,17
경북 영천시,서울 동작구,36
경북 영천시,서울 관악구,62
경북 영천시,서울 서초구,16
경북 영천시,서울 강남구,25
경북 영천시,서울 송파구,11
경북 영천시,서울 강동구,16
경북 상주시,서울,476
경북 상주시,서울 종로구,14
경북 상주시,서울 중구,5
경북 상주시,서울 용산구,10
경북 상주시,서울 성동구,9
경북 상주시,서울 광진구,35
경북 상주시,서울 동대문구,17
경북 상주시,서울 중랑구,14
경북 상주시,서울 성북구,29
경북 상주시,서울 강북구,9
경북 상주시,서울 도봉구,2
경북 상주시,서울 노원구,19
경북 상주시,서울 은평구,12
경북 상주시,서울 서대문구,25
경북 상주시,서울 마포구,13
경북 상주시,서울 양천구,13
경북 상주시,서울 강서구,40
경북 상주시,서울 구로구,18
경북 상주시,서울 금천구,11
경북 상주시,서울 영등포구,22
경북 상주시,서울 동작구,29
경북 상주시,서울 관악구,53
경북 상주시,서울 서초구,16
경북 상주시,서울 강남구,11
경북 상주시,서울 송파구,35
경북 상주시,서울 강동구,15
경북 문경시,서울,451
경북 문경시,서울 종로구,12
경북 문경시,서울 중구,5
경북 문경시,서울 용산구,3
경북 문경시,서울 성동구,12
경북 문경시,서울 광진구,18
경북 문경시,서울 동대문구,22
경북 문경시,서울 중랑구,19
경북 문경시,서울 성북구,18
경북 문경시,서울 강북구,22
경북 문경시,서울 도봉구,8
경북 문경시,서울 노원구,25
경북 문경시,서울 은평구,14
경북 문경시,서울 서대문구,12
경북 문경시,서울 마포구,18
경북 문경시,서울 양천구,11
경북 문경시,서울 강서구,21
경북 문경시,서울 구로구,13
경북 문경시,서울 금천구,7
경북 문경시,서울 영등포구,14
경북 문경시,서울 동작구,38
경북 문경시,서울 관악구,53
경북 문경시,서울 서초구,10
경북 문경시,서울 강남구,17
경북 문경시,서울 송파구,33
경북 문경시,서울 강동구,26
경북 경산시,서울,1363
경북 경산시,서울 종로구,21
경북 경산시,서울 중구,19
경북 경산시,서울 용산구,17
경북 경산시,서울 성동구,44
경북 경산시,서울 광진구,50
경북 경산시,서울 동대문구,73
경북 경산시,서울 중랑구,29
경북 경산시,서울 성북구,48
경북 경산시,서울 강북구,33
경북 경산시,서울 도봉구,15
경북 경산시,서울 노원구,54
경북 경산시,서울 은평구,43
경북 경산시,서울 서대문구,45
경북 경산시,서울 마포구,46
경북 경산시,서울 양천구,32
경북 경산시,서울 강서구,64
경북 경산시,서울 구로구,46
경북 경산시,서울 금천구,50
경북 경산시,서울 영등포구,62
경북 경산시,서울 동작구,88
경북 경산시,서울 관악구,211
경북 경산시,서울 서초구,49
경북 경산시,서울 강남구,71
경북 경산시,서울 송파구,103
경북 경산시,서울 강동구,50
경북 의성군,서울,157
경북 의성군,서울 종로구,3
경북 의성군,서울 중구,1
경북 의성군,서울 용산구,3
경북 의성군,서울 성동구,3
경북 의성군,서울 광진구,10
경북 의성군,서울 동대문구,9
경북 의성군,서울 중랑구,6
경북 의성군,서울 성북구,5
경북 의성군,서울 강북구,7
경북 의성군,서울 도봉구,4
경북 의성군,서울 노원구,9
경북 의성군,서울 은평구,3
경북 의성군,서울 서대문구,8
경북 의성군,서울 마포구,7
경북 의성군,서울 양천구,3
경북 의성군,서울 강서구,7
경북 의성군,서울 구로구,6
경북 의성군,서울 금천구,5
경북 의성군,서울 영등포구,10
경북 의성군,서울 동작구,12
경북 의성군,서울 관악구,13
경북 의성군,서울 서초구,2
경북 의성군,서울 강남구,8
경북 의성군,서울 송파구,9
경북 의성군,서울 강동구,4
경북 청송군,서울,74
경북 청송군,서울 종로구,1
경북 청송군,서울 중구,2
경북 청송군,서울 용산구,4
경북 청송군,서울 성동구,2
경북 청송군,서울 광진구,1
경북 청송군,서울 동대문구,3
경북 청송군,서울 중랑구,10
경북 청송군,서울 성북구,3
경북 청송군,서울 강북구,2
경북 청송군,서울 도봉구,2
경북 청송군,서울 노원구,2
경북 청송군,서울 은평구,1
경북 청송군,서울 서대문구,1
경북 청송군,서울 마포구,1
경북 청송군,서울 양천구,1
경북 청송군,서울 강서구,1
경북 청송군,서울 구로구,4
경북 청송군,서울 금천구,0
경북 청송군,서울 영등포구,5
경북 청송군,서울 동작구,4
경북 청송군,서울 관악구,9
경북 청송군,서울 서초구,4
경북 청송군,서울 강남구,1
경북 청송군,서울 송파구,4
경북 청송군,서울 강동구,6
경북 영양군,서울,81
경북 영양군,서울 종로구,3
경북 영양군,서울 중구,0
경북 영양군,서울 용산구,2
경북 영양군,서울 성동구,2
경북 영양군,서울 광진구,3
경북 영양군,서울 동대문구,5
경북 영양군,서울 중랑구,1
경북 영양군,서울 성북구,9
경북 영양군,서울 강북구,2
경북 영양군,서울 도봉구,2
경북 영양군,서울 노원구,3
경북 영양군,서울 은평구,6
경북 영양군,서울 서대문구,2
경북 영양군,서울 마포구,2
경북 영양군,서울 양천구,2
경북 영양군,서울 강서구,5
경북 영양군,서울 구로구,2
경북 영양군,서울 금천구,2
경북 영양군,서울 영등포구,4
경북 영양군,서울 동작구,4
경북 영양군,서울 관악구,11
경북 영양군,서울 서초구,2
경북 영양군,서울 강남구,0
경북 영양군,서울 송파구,5
경북 영양군,서울 강동구,2
경북 영덕군,서울,160
경북 영덕군,서울 종로구,6
경북 영덕군,서울 중구,0
경북 영덕군,서울 용산구,6
경북 영덕군,서울 성동구,7
경북 영덕군,서울 광진구,6
경북 영덕군,서울 동대문구,6
경북 영덕군,서울 중랑구,3
경북 영덕군,서울 성북구,7
경북 영덕군,서울 강북구,4
경북 영덕군,서울 도봉구,1
경북 영덕군,서울 노원구,9
경북 영덕군,서울 은평구,10
경북 영덕군,서울 서대문구,6
경북 영덕군,서울 마포구,5
경북 영덕군,서울 양천구,3
경북 영덕군,서울 강서구,9
경북 영덕군,서울 구로구,4
경북 영덕군,서울 금천구,0
경북 영덕군,서울 영등포구,10
경북 영덕군,서울 동작구,8
경북 영덕군,서울 관악구,17
경북 영덕군,서울 서초구,4
경북 영덕군,서울 강남구,16
경북 영덕군,서울 송파구,9
경북 영덕군,서울 강동구,4
경북 청도군,서울,121
경북 청도군,서울 종로구,4
경북 청도군,서울 중구,1
경북 청도군,서울 용산구,4
경북 청도군,서울 성동구,3
경북 청도군,서울 광진구,7
경북 청도군,서울 동대문구,4
경북 청도군,서울 중랑구,3
경북 청도군,서울 성북구,5
경북 청도군,서울 강북구,0
경북 청도군,서울 도봉구,1
경북 청도군,서울 노원구,3
경북 청도군,서울 은평구,3
경북 청도군,서울 서대문구,3
경북 청도군,서울 마포구,1
경북 청도군,서울 양천구,3
경북 청도군,서울 강서구,3
경북 청도군,서울 구로구,2
경북 청도군,서울 금천구,1
경북 청도군,서울 영등포구,8
경북 청도군,서울 동작구,15
경북 청도군,서울 관악구,21
경북 청도군,서울 서초구,4
경북 청도군,서울 강남구,8
경북 청도군,서울 송파구,11
경북 청도군,서울 강동구,3
경북 고령군,서울,91
경북 고령군,서울 종로구,1
경북 고령군,서울 중구,3
경북 고령군,서울 용산구,1
경북 고령군,서울 성동구,0
경북 고령군,서울 광진구,5
경북 고령군,서울 동대문구,1
경북 고령군,서울 중랑구,2
경북 고령군,서울 성북구,4
경북 고령군,서울 강북구,7
경북 고령군,서울 도봉구,1
경북 고령군,서울 노원구,1
경북 고령군,서울 은평구,0
경북 고령군,서울 서대문구,4
경북 고령군,서울 마포구,4
경북 고령군,서울 양천구,3
경북 고령군,서울 강서구,6
경북 고령군,서울 구로구,0
경북 고령군,서울 금천구,4
경북 고령군,서울 영등포구,7
경북 고령군,서울 동작구,6
경북 고령군,서울 관악구,13
경북 고령군,서울 서초구,3
경북 고령군,서울 강남구,3
경북 고령군,서울 송파구,8
경북 고령군,서울 강동구,4
경북 성주군,서울,124
경북 성주군,서울 종로구,3
경북 성주군,서울 중구,0
경북 성주군,서울 용산구,4
경북 성주군,서울 성동구,2
경북 성주군,서울 광진구,5
경북 성주군,서울 동대문구,5
경북 성주군,서울 중랑구,4
경북 성주군,서울 성북구,8
경북 성주군,서울 강북구,4
경북 성주군,서울 도봉구,2
경북 성주군,서울 노원구,4
경북 성주군,서울 은평구,3
경북 성주군,서울 서대문구,4
경북 성주군,서울 마포구,4
경북 성주군,서울 양천구,3
경북 성주군,서울 강서구,5
경북 성주군,서울 구로구,3
경북 성주군,서울 금천구,5
경북 성주군,서울 영등포구,7
경북 성주군,서울 동작구,11
경북 성주군,서울 관악구,15
경북 성주군,서울 서초구,5
경북 성주군,서울 강남구,10
경북 성주군,서울 송파구,4
경북 성주군,서울 강동구,4
경북 칠곡군,서울,377
경북 칠곡군,서울 종로구,9
경북 칠곡군,서울 중구,9
경북 칠곡군,서울 용산구,10
경북 칠곡군,서울 성동구,10
경북 칠곡군,서울 광진구,11
경북 칠곡군,서울 동대문구,17
경북 칠곡군,서울 중랑구,7
경북 칠곡군,서울 성북구,19
경북 칠곡군,서울 강북구,7
경북 칠곡군,서울 도봉구,9
경북 칠곡군,서울 노원구,7
경북 칠곡군,서울 은평구,16
경북 칠곡군,서울 서대문구,14
경북 칠곡군,서울 마포구,12
경북 칠곡군,서울 양천구,4
경북 칠곡군,서울 강서구,26
경북 칠곡군,서울 구로구,9
경북 칠곡군,서울 금천구,13
경북 칠곡군,서울 영등포구,23
경북 칠곡군,서울 동작구,35
경북 칠곡군,서울 관악구,54
경북 칠곡군,서울 서초구,20
경북 칠곡군,서울 강남구,22
경북 칠곡군,서울 송파구,8
경북 칠곡군,서울 강동구,6
경북 예천군,서울,276
경북 예천군,서울 종로구,5
경북 예천군,서울 중구,8
경북 예천군,서울 용산구,5
경북 예천군,서울 성동구,5
경북 예천군,서울 광진구,21
경북 예천군,서울 동대문구,12
경북 예천군,서울 중랑구,10
경북 예천군,서울 성북구,18
경북 예천군,서울 강북구,8
경북 예천군,서울 도봉구,4
경북 예천군,서울 노원구,14
경북 예천군,서울 은평구,9
경북 예천군,서울 서대문구,14
경북 예천군,서울 마포구,11
경북 예천군,서울 양천구,4
경북 예천군,서울 강서구,13
경북 예천군,서울 구로구,7
경북 예천군,서울 금천구,9
경북 예천군,서울 영등포구,12
경북 예천군,서울 동작구,17
경북 예천군,서울 관악구,33
경북 예천군,서울 서초구,7
경북 예천군,서울 강남구,14
경북 예천군,서울 송파구,7
경북 예천군,서울 강동구,9
경북 봉화군,서울,140
경북 봉화군,서울 종로구,3
경북 봉화군,서울 중구,0
경북 봉화군,서울 용산구,0
경북 봉화군,서울 성동구,3
경북 봉화군,서울 광진구,5
경북 봉화군,서울 동대문구,8
경북 봉화군,서울 중랑구,6
경북 봉화군,서울 성북구,2
경북 봉화군,서울 강북구,3
경북 봉화군,서울 도봉구,6
경북 봉화군,서울 노원구,12
경북 봉화군,서울 은평구,4
경북 봉화군,서울 서대문구,2
경북 봉화군,서울 마포구,4
경북 봉화군,서울 양천구,4
경북 봉화군,서울 강서구,4
경북 봉화군,서울 구로구,5
경북 봉화군,서울 금천구,3
경북 봉화군,서울 영등포구,4
경북 봉화군,서울 동작구,8
경북 봉화군,서울 관악구,22
경북 봉화군,서울 서초구,5
경북 봉화군,서울 강남구,11
경북 봉화군,서울 송파구,11
경북 봉화군,서울 강동구,5
경북 울진군,서울,278
경북 울진군,서울 종로구,4
경북 울진군,서울 중구,5
경북 울진군,서울 용산구,5
경북 울진군,서울 성동구,1
경북 울진군,서울 광진구,12
경북 울진군,서울 동대문구,15
경북 울진군,서울 중랑구,7
경북 울진군,서울 성북구,15
경북 울진군,서울 강북구,8
경북 울진군,서울 도봉구,10
경북 울진군,서울 노원구,15
경북 울진군,서울 은평구,7
경북 울진군,서울 서대문구,16
경북 울진군,서울 마포구,8
경북 울진군,서울 양천구,12
경북 울진군,서울 강서구,21
경북 울진군,서울 구로구,10
경북 울진군,서울 금천구,10
경북 울진군,서울 영등포구,11
경북 울진군,서울 동작구,13
경북 울진군,서울 관악구,12
경북 울진군,서울 서초구,9
경북 울진군,서울 강남구,20
경북 울진군,서울 송파구,18
경북 울진군,서울 강동구,14
경북 울릉군,서울,55
경북 울릉군,서울 종로구,0
경북 울릉군,서울 중구,1
경북 울릉군,서울 용산구,1
경북 울릉군,서울 성동구,2
경북 울릉군,서울 광진구,1
경북 울릉군,서울 동대문구,1
경북 울릉군,서울 중랑구,1
경북 울릉군,서울 성북구,3
경북 울릉군,서울 강북구,0
경북 울릉군,서울 도봉구,3
경북 울릉군,서울 노원구,1
경북 울릉군,서울 은평구,3
경북 울릉군,서울 서대문구,3
경북 울릉군,서울 마포구,4
경북 울릉군,서울 양천구,1
경북 울릉군,서울 강서구,4
경북 울릉군,서울 구로구,4
경북 울릉군,서울 금천구,1
경북 울릉군,서울 영등포구,3
경북 울릉군,서울 동작구,4
경북 울릉군,서울 관악구,6
경북 울릉군,서울 서초구,2
경북 울릉군,서울 강남구,1
경북 울릉군,서울 송파구,2
경북 울릉군,서울 강동구,3
경남,서울,13760
경남,서울 종로구,273
경남,서울 중구,232
경남,서울 용산구,268
경남,서울 성동구,404
경남,서울 광진구,607
경남,서울 동대문구,721
경남,서울 중랑구,278
경남,서울 성북구,704
경남,서울 강북구,289
경남,서울 도봉구,159
경남,서울 노원구,489
경남,서울 은평구,395
경남,서울 서대문구,588
경남,서울 마포구,616
경남,서울 양천구,280
경남,서울 강서구,783
경남,서울 구로구,413
경남,서울 금천구,418
경남,서울 영등포구,701
경남,서울 동작구,893
경남,서울 관악구,1866
경남,서울 서초구,476
경남,서울 강남구,806
경남,서울 송파구,648
경남,서울 강동구,453
경남 창원시,서울,4528
경남 창원시,서울 종로구,90
경남 창원시,서울 중구,73
경남 창원시,서울 용산구,92
경남 창원시,서울 성동구,145
경남 창원시,서울 광진구,193
경남 창원시,서울 동대문구,224
경남 창원시,서울 중랑구,78
경남 창원시,서울 성북구,230
경남 창원시,서울 강북구,93
경남 창원시,서울 도봉구,45
경남 창원시,서울 노원구,147
경남 창원시,서울 은평구,124
경남 창원시,서울 서대문구,208
경남 창원시,서울 마포구,204
경남 창원시,서울 양천구,77
경남 창원시,서울 강서구,237
경남 창원시,서울 구로구,120
경남 창원시,서울 금천구,152
경남 창원시,서울 영등포구,268
경남 창원시,서울 동작구,291
경남 창원시,서울 관악구,614
경남 창원시,서울 서초구,166
경남 창원시,서울 강남구,285
경남 창원시,서울 송파구,227
경남 창원시,서울 강동구,145
경남 진주시,서울,1773
경남 진주시,서울 종로구,32
경남 진주시,서울 중구,29
경남 진주시,서울 용산구,42
경남 진주시,서울 성동구,37
경남 진주시,서울 광진구,78
경남 진주시,서울 동대문구,80
경남 진주시,서울 중랑구,42
경남 진주시,서울 성북구,91
경남 진주시,서울 강북구,33
경남 진주시,서울 도봉구,24
경남 진주시,서울 노원구,77
경남 진주시,서울 은평구,39
경남 진주시,서울 서대문구,81
경남 진주시,서울 마포구,88
경남 진주시,서울 양천구,42
경남 진주시,서울 강서구,110
경남 진주시,서울 구로구,49
경남 진주시,서울 금천구,48
경남 진주시,서울 영등포구,60
경남 진주시,서울 동작구,123
경남 진주시,서울 관악구,224
경남 진주시,서울 서초구,66
경남 진주시,서울 강남구,129
경남 진주시,서울 송파구,99
경남 진주시,서울 강동구,50
경남 통영시,서울,454
경남 통영시,서울 종로구,11
경남 통영시,서울 중구,9
경남 통영시,서울 용산구,10
경남 통영시,서울 성동구,9
경남 통영시,서울 광진구,30
경남 통영시,서울 동대문구,21
경남 통영시,서울 중랑구,9
경남 통영시,서울 성북구,19
경남 통영시,서울 강북구,11
경남 통영시,서울 도봉구,2
경남 통영시,서울 노원구,23
경남 통영시,서울 은평구,11
경남 통영시,서울 서대문구,9
경남 통영시,서울 마포구,22
경남 통영시,서울 양천구,11
경남 통영시,서울 강서구,22
경남 통영시,서울 구로구,9
경남 통영시,서울 금천구,13
경남 통영시,서울 영등포구,23
경남 통영시,서울 동작구,28
경남 통영시,서울 관악구,62
경남 통영시,서울 서초구,27
경남 통영시,서울 강남구,20
경남 통영시,서울 송파구,23
경남 통영시,서울 강동구,20
경남 사천시,서울,451
경남 사천시,서울 종로구,11
경남 사천시,서울 중구,11
경남 사천시,서울 용산구,7
경남 사천시,서울 성동구,15
경남 사천시,서울 광진구,17
경남 사천시,서울 동대문구,31
경남 사천시,서울 중랑구,6
경남 사천시,서울 성북구,15
경남 사천시,서울 강북구,7
경남 사천시,서울 도봉구,10
경남 사천시,서울 노원구,23
경남 사천시,서울 은평구,17
경남 사천시,서울 서대문구,21
경남 사천시,서울 마포구,18
경남 사천시,서울 양천구,9
경남 사천시,서울 강서구,22
경남 사천시,서울 구로구,12
경남 사천시,서울 금천구,8
경남 사천시,서울 영등포구,28
경남 사천시,서울 동작구,33
경남 사천시,서울 관악구,51
경남 사천시,서울 서초구,12
경남 사천시,서울 강남구,26
경남 사천시,서울 송파구,21
경남 사천시,서울 강동구,20
경남 김해시,서울,2173
경남 김해시,서울 종로구,40
경남 김해시,서울 중구,28
경남 김해시,서울 용산구,33
경남 김해시,서울 성동구,67
경남 김해시,서울 광진구,98
경남 김해시,서울 동대문구,119
경남 김해시,서울 중랑구,47
경남 김해시,서울 성북구,116
경남 김해시,서울 강북구,45
경남 김해시,서울 도봉구,27
경남 김해시,서울 노원구,80
경남 김해시,서울 은평구,58
경남 김해시,서울 서대문구,82
경남 김해시,서울 마포구,90
경남 김해시,서울 양천구,44
경남 김해시,서울 강서구,138
경남 김해시,서울 구로구,78
경남 김해시,서울 금천구,68
경남 김해시,서울 영등포구,119
경남 김해시,서울 동작구,125
경남 김해시,서울 관악구,328
경남 김해시,서울 서초구,81
경남 김해시,서울 강남구,107
경남 김해시,서울 송파구,94
경남 김해시,서울 강동구,61
경남 밀양시,서울,335
경남 밀양시,서울 종로구,9
경남 밀양시,서울 중구,10
경남 밀양시,서울 용산구,6
경남 밀양시,서울 성동구,13
경남 밀양시,서울 광진구,13
경남 밀양시,서울 동대문구,21
경남 밀양시,서울 중랑구,6
경남 밀양시,서울 성북구,9
경남 밀양시,서울 강북구,8
경남 밀양시,서울 도봉구,1
경남 밀양시,서울 노원구,19
경남 밀양시,서울 은평구,15
경남 밀양시,서울 서대문구,15
경남 밀양시,서울 마포구,16
경남 밀양시,서울 양천구,5
경남 밀양시,서울 강서구,21
경남 밀양시,서울 구로구,11
경남 밀양시,서울 금천구,8
경남 밀양시,서울 영등포구,16
경남 밀양시,서울 동작구,18
경남 밀양시,서울 관악구,55
경남 밀양시,서울 서초구,10
경남 밀양시,서울 강남구,13
경남 밀양시,서울 송파구,8
경남 밀양시,서울 강동구,9
경남 거제시,서울,1151
경남 거제시,서울 종로구,28
경남 거제시,서울 중구,23
경남 거제시,서울 용산구,19
경남 거제시,서울 성동구,32
경남 거제시,서울 광진구,57
경남 거제시,서울 동대문구,56
경남 거제시,서울 중랑구,22
경남 거제시,서울 성북구,66
경남 거제시,서울 강북구,29
경남 거제시,서울 도봉구,16
경남 거제시,서울 노원구,34
경남 거제시,서울 은평구,37
