전출지,전입지,계
전남 강진군,서울 강서구,4
전남 강진군,서울 구로구,4
전남 강진군,서울 금천구,1
전남 강진군,서울 영등포구,2
전남 강진군,서울 동작구,7
전남 강진군,서울 관악구,17
전남 강진군,서울 서초구,2
전남 강진군,서울 강남구,1
전남 강진군,서울 송파구,10
전남 강진군,서울 강동구,3
전남 해남군,서울,184
전남 해남군,서울 종로구,0
전남 해남군,서울 중구,0
전남 해남군,서울 용산구,3
전남 해남군,서울 성동구,7
전남 해남군,서울 광진구,10
전남 해남군,서울 동대문구,8
전남 해남군,서울 중랑구,6
전남 해남군,서울 성북구,10
전남 해남군,서울 강북구,2
전남 해남군,서울 도봉구,5
전남 해남군,서울 노원구,10
전남 해남군,서울 은평구,9
전남 해남군,서울 서대문구,6
전남 해남군,서울 마포구,8
전남 해남군,서울 양천구,5
전남 해남군,서울 강서구,9
전남 해남군,서울 구로구,9
전남 해남군,서울 금천구,6
전남 해남군,서울 영등포구,6
전남 해남군,서울 동작구,12
전남 해남군,서울 관악구,23
전남 해남군,서울 서초구,7
전남 해남군,서울 강남구,9
전남 해남군,서울 송파구,8
전남 해남군,서울 강동구,6
전남 영암군,서울,160
전남 영암군,서울 종로구,3
전남 영암군,서울 중구,2
전남 영암군,서울 용산구,2
전남 영암군,서울 성동구,7
전남 영암군,서울 광진구,10
전남 영암군,서울 동대문구,12
전남 영암군,서울 중랑구,6
전남 영암군,서울 성북구,11
전남 영암군,서울 강북구,3
전남 영암군,서울 도봉구,4
전남 영암군,서울 노원구,9
전남 영암군,서울 은평구,8
전남 영암군,서울 서대문구,2
전남 영암군,서울 마포구,4
전남 영암군,서울 양천구,6
전남 영암군,서울 강서구,9
전남 영암군,서울 구로구,9
전남 영암군,서울 금천구,4
전남 영암군,서울 영등포구,8
전남 영암군,서울 동작구,4
전남 영암군,서울 관악구,18
전남 영암군,서울 서초구,1
전남 영암군,서울 강남구,6
전남 영암군,서울 송파구,6
전남 영암군,서울 강동구,6
전남 무안군,서울,351
전남 무안군,서울 종로구,5
전남 무안군,서울 중구,3
전남 무안군,서울 용산구,9
전남 무안군,서울 성동구,14
전남 무안군,서울 광진구,15
전남 무안군,서울 동대문구,17
전남 무안군,서울 중랑구,9
전남 무안군,서울 성북구,12
전남 무안군,서울 강북구,10
전남 무안군,서울 도봉구,6
전남 무안군,서울 노원구,11
전남 무안군,서울 은평구,10
전남 무안군,서울 서대문구,7
전남 무안군,서울 마포구,12
전남 무안군,서울 양천구,13
전남 무안군,서울 강서구,26
전남 무안군,서울 구로구,7
전남 무안군,서울 금천구,15
전남 무안군,서울 영등포구,20
전남 무안군,서울 동작구,30
전남 무안군,서울 관악구,50
전남 무안군,서울 서초구,10
전남 무안군,서울 강남구,18
전남 무안군,서울 송파구,13
전남 무안군,서울 강동구,9
전남 함평군,서울,82
전남 함평군,서울 종로구,2
전남 함평군,서울 중구,1
전남 함평군,서울 용산구,0
전남 함평군,서울 성동구,1
전남 함평군,서울 광진구,3
전남 함평군,서울 동대문구,3
전남 함평군,서울 중랑구,3
전남 함평군,서울 성북구,3
전남 함평군,서울 강북구,4
전남 함평군,서울 도봉구,1
전남 함평군,서울 노원구,1
전남 함평군,서울 은평구,7
전남 함평군,서울 서대문구,4
전남 함평군,서울 마포구,3
전남 함평군,서울 양천구,2
전남 함평군,서울 강서구,7
전남 함평군,서울 구로구,3
전남 함평군,서울 금천구,5
전남 함평군,서울 영등포구,3
전남 함평군,서울 동작구,0
전남 함평군,서울 관악구,9
전남 함평군,서울 서초구,1
전남 함평군,서울 강남구,5
전남 함평군,서울 송파구,6
전남 함평군,서울 강동구,5
전남 영광군,서울,141
전남 영광군,서울 종로구,4
전남 영광군,서울 중구,2
전남 영광군,서울 용산구,1
전남 영광군,서울 성동구,3
전남 영광군,서울 광진구,6
전남 영광군,서울 동대문구,6
전남 영광군,서울 중랑구,4
전남 영광군,서울 성북구,7
전남 영광군,서울 강북구,4
전남 영광군,서울 도봉구,2
전남 영광군,서울 노원구,7
전남 영광군,서울 은평구,4
전남 영광군,서울 서대문구,2
전남 영광군,서울 마포구,6
전남 영광군,서울 양천구,6
전남 영광군,서울 강서구,7
전남 영광군,서울 구로구,5
전남 영광군,서울 금천구,7
전남 영광군,서울 영등포구,10
전남 영광군,서울 동작구,10
전남 영광군,서울 관악구,13
전남 영광군,서울 서초구,4
전남 영광군,서울 강남구,6
전남 영광군,서울 송파구,7
전남 영광군,서울 강동구,8
전남 장성군,서울,141
전남 장성군,서울 종로구,2
전남 장성군,서울 중구,2
전남 장성군,서울 용산구,3
전남 장성군,서울 성동구,2
전남 장성군,서울 광진구,8
전남 장성군,서울 동대문구,12
전남 장성군,서울 중랑구,6
전남 장성군,서울 성북구,9
전남 장성군,서울 강북구,1
전남 장성군,서울 도봉구,0
전남 장성군,서울 노원구,7
전남 장성군,서울 은평구,7
전남 장성군,서울 서대문구,3
전남 장성군,서울 마포구,3
전남 장성군,서울 양천구,4
전남 장성군,서울 강서구,10
전남 장성군,서울 구로구,6
전남 장성군,서울 금천구,6
전남 장성군,서울 영등포구,6
전남 장성군,서울 동작구,10
전남 장성군,서울 관악구,11
전남 장성군,서울 서초구,4
전남 장성군,서울 강남구,6
전남 장성군,서울 송파구,7
전남 장성군,서울 강동구,6
전남 완도군,서울,133
전남 완도군,서울 종로구,2
전남 완도군,서울 중구,5
전남 완도군,서울 용산구,5
전남 완도군,서울 성동구,2
전남 완도군,서울 광진구,7
전남 완도군,서울 동대문구,9
전남 완도군,서울 중랑구,3
전남 완도군,서울 성북구,5
전남 완도군,서울 강북구,2
전남 완도군,서울 도봉구,4
전남 완도군,서울 노원구,9
전남 완도군,서울 은평구,5
전남 완도군,서울 서대문구,3
전남 완도군,서울 마포구,11
전남 완도군,서울 양천구,0
전남 완도군,서울 강서구,3
전남 완도군,서울 구로구,2
전남 완도군,서울 금천구,5
전남 완도군,서울 영등포구,5
전남 완도군,서울 동작구,12
전남 완도군,서울 관악구,15
전남 완도군,서울 서초구,2
전남 완도군,서울 강남구,6
전남 완도군,서울 송파구,9
전남 완도군,서울 강동구,2
전남 진도군,서울,101
전남 진도군,서울 종로구,4
전남 진도군,서울 중구,0
전남 진도군,서울 용산구,2
전남 진도군,서울 성동구,4
전남 진도군,서울 광진구,6
전남 진도군,서울 동대문구,4
전남 진도군,서울 중랑구,3
전남 진도군,서울 성북구,6
전남 진도군,서울 강북구,1
전남 진도군,서울 도봉구,2
전남 진도군,서울 노원구,4
전남 진도군,서울 은평구,4
전남 진도군,서울 서대문구,1
전남 진도군,서울 마포구,11
전남 진도군,서울 양천구,3
전남 진도군,서울 강서구,5
전남 진도군,서울 구로구,5
전남 진도군,서울 금천구,2
전남 진도군,서울 영등포구,3
전남 진도군,서울 동작구,7
전남 진도군,서울 관악구,8
전남 진도군,서울 서초구,0
전남 진도군,서울 강남구,6
전남 진도군,서울 송파구,4
전남 진도군,서울 강동구,6
전남 신안군,서울,109
전남 신안군,서울 종로구,2
전남 신안군,서울 중구,0
전남 신안군,서울 용산구,1
전남 신안군,서울 성동구,1
전남 신안군,서울 광진구,6
전남 신안군,서울 동대문구,1
전남 신안군,서울 중랑구,7
전남 신안군,서울 성북구,5
전남 신안군,서울 강북구,6
전남 신안군,서울 도봉구,1
전남 신안군,서울 노원구,2
전남 신안군,서울 은평구,4
전남 신안군,서울 서대문구,6
전남 신안군,서울 마포구,4
전남 신안군,서울 양천구,9
전남 신안군,서울 강서구,8
전남 신안군,서울 구로구,4
전남 신안군,서울 금천구,3
전남 신안군,서울 영등포구,4
전남 신안군,서울 동작구,5
전남 신안군,서울 관악구,12
전남 신안군,서울 서초구,0
전남 신안군,서울 강남구,5
전남 신안군,서울 송파구,8
전남 신안군,서울 강동구,5
경북,서울,9261
경북,서울 종로구,186
경북,서울 중구,141
경북,서울 용산구,156
경북,서울 성동구,301
경북,서울 광진구,411
경북,서울 동대문구,507
경북,서울 중랑구,210
경북,서울 성북구,458
경북,서울 강북구,223
경북,서울 도봉구,138
경북,서울 노원구,375
경북,서울 은평구,269
경북,서울 서대문구,408
경북,서울 마포구,388
경북,서울 양천구,229
경북,서울 강서구,518
경북,서울 구로구,305
경북,서울 금천구,221
경북,서울 영등포구,378
경북,서울 동작구,605
경북,서울 관악구,1160
경북,서울 서초구,294
경북,서울 강남구,507
경북,서울 송파구,490
경북,서울 강동구,383
경북 포항시,서울,1897
경북 포항시,서울 종로구,35
경북 포항시,서울 중구,37
경북 포항시,서울 용산구,32
경북 포항시,서울 성동구,64
경북 포항시,서울 광진구,77
경북 포항시,서울 동대문구,80
경북 포항시,서울 중랑구,30
경북 포항시,서울 성북구,101
경북 포항시,서울 강북구,39
경북 포항시,서울 도봉구,24
경북 포항시,서울 노원구,92
경북 포항시,서울 은평구,57
경북 포항시,서울 서대문구,76
경북 포항시,서울 마포구,83
경북 포항시,서울 양천구,48
경북 포항시,서울 강서구,91
경북 포항시,서울 구로구,56
경북 포항시,서울 금천구,34
경북 포항시,서울 영등포구,95
경북 포항시,서울 동작구,135
경북 포항시,서울 관악구,238
경북 포항시,서울 서초구,59
경북 포항시,서울 강남구,125
경북 포항시,서울 송파구,116
경북 포항시,서울 강동구,73
경북 경주시,서울,872
경북 경주시,서울 종로구,25
경북 경주시,서울 중구,15
경북 경주시,서울 용산구,11
경북 경주시,서울 성동구,27
경북 경주시,서울 광진구,37
경북 경주시,서울 동대문구,44
경북 경주시,서울 중랑구,18
경북 경주시,서울 성북구,37
경북 경주시,서울 강북구,18
경북 경주시,서울 도봉구,12
경북 경주시,서울 노원구,48
경북 경주시,서울 은평구,24
경북 경주시,서울 서대문구,44
경북 경주시,서울 마포구,45
경북 경주시,서울 양천구,22
경북 경주시,서울 강서구,45
경북 경주시,서울 구로구,20
경북 경주시,서울 금천구,16
경북 경주시,서울 영등포구,36
경북 경주시,서울 동작구,52
경북 경주시,서울 관악구,122
경북 경주시,서울 서초구,27
경북 경주시,서울 강남구,55
경북 경주시,서울 송파구,43
경북 경주시,서울 강동구,29
경북 김천시,서울,589
경북 김천시,서울 종로구,10
경북 김천시,서울 중구,5
경북 김천시,서울 용산구,9
경북 김천시,서울 성동구,17
경북 김천시,서울 광진구,18
경북 김천시,서울 동대문구,34
경북 김천시,서울 중랑구,18
경북 김천시,서울 성북구,23
경북 김천시,서울 강북구,12
경북 김천시,서울 도봉구,14
경북 김천시,서울 노원구,23
경북 김천시,서울 은평구,17
경북 김천시,서울 서대문구,27
경북 김천시,서울 마포구,28
경북 김천시,서울 양천구,23
경북 김천시,서울 강서구,34
경북 김천시,서울 구로구,24
경북 김천시,서울 금천구,9
경북 김천시,서울 영등포구,26
경북 김천시,서울 동작구,35
경북 김천시,서울 관악구,65
경북 김천시,서울 서초구,31
경북 김천시,서울 강남구,29
경북 김천시,서울 송파구,37
경북 김천시,서울 강동구,21
경북 안동시,서울,635
경북 안동시,서울 종로구,8
경북 안동시,서울 중구,6
경북 안동시,서울 용산구,10
경북 안동시,서울 성동구,21
경북 안동시,서울 광진구,25
경북 안동시,서울 동대문구,51
경북 안동시,서울 중랑구,20
경북 안동시,서울 성북구,28
경북 안동시,서울 강북구,18
경북 안동시,서울 도봉구,11
경북 안동시,서울 노원구,24
경북 안동시,서울 은평구,21
경북 안동시,서울 서대문구,26
경북 안동시,서울 마포구,21
경북 안동시,서울 양천구,14
경북 안동시,서울 강서구,35
경북 안동시,서울 구로구,24
경북 안동시,서울 금천구,12
경북 안동시,서울 영등포구,19
경북 안동시,서울 동작구,42
경북 안동시,서울 관악구,79
경북 안동시,서울 서초구,22
경북 안동시,서울 강남구,39
경북 안동시,서울 송파구,33
경북 안동시,서울 강동구,26
경북 구미시,서울,1497
경북 구미시,서울 종로구,37
경북 구미시,서울 중구,25
경북 구미시,서울 용산구,29
경북 구미시,서울 성동구,47
경북 구미시,서울 광진구,74
경북 구미시,서울 동대문구,87
경북 구미시,서울 중랑구,29
경북 구미시,서울 성북구,91
경북 구미시,서울 강북구,43
경북 구미시,서울 도봉구,18
경북 구미시,서울 노원구,50
경북 구미시,서울 은평구,46
경북 구미시,서울 서대문구,50
경북 구미시,서울 마포구,61
경북 구미시,서울 양천구,27
경북 구미시,서울 강서구,82
경북 구미시,서울 구로구,48
경북 구미시,서울 금천구,54
경북 구미시,서울 영등포구,54
경북 구미시,서울 동작구,108
경북 구미시,서울 관악구,189
경북 구미시,서울 서초구,38
경북 구미시,서울 강남구,74
경북 구미시,서울 송파구,81
경북 구미시,서울 강동구,55
경북 영주시,서울,497
경북 영주시,서울 종로구,9
경북 영주시,서울 중구,3
경북 영주시,서울 용산구,7
경북 영주시,서울 성동구,24
경북 영주시,서울 광진구,22
경북 영주시,서울 동대문구,27
경북 영주시,서울 중랑구,14
경북 영주시,서울 성북구,31
경북 영주시,서울 강북구,13
경북 영주시,서울 도봉구,12
경북 영주시,서울 노원구,31
경북 영주시,서울 은평구,9
경북 영주시,서울 서대문구,22
경북 영주시,서울 마포구,15
경북 영주시,서울 양천구,15
경북 영주시,서울 강서구,31
경북 영주시,서울 구로구,6
경북 영주시,서울 금천구,12
경북 영주시,서울 영등포구,19
경북 영주시,서울 동작구,26
경북 영주시,서울 관악구,65
경북 영주시,서울 서초구,17
경북 영주시,서울 강남구,19
경북 영주시,서울 송파구,26
경북 영주시,서울 강동구,22
경북 영천시,서울,236
경북 영천시,서울 종로구,6
경북 영천시,서울 중구,1
경북 영천시,서울 용산구,3
경북 영천시,서울 성동구,7
경북 영천시,서울 광진구,9
경북 영천시,서울 동대문구,16
경북 영천시,서울 중랑구,7
경북 영천시,서울 성북구,11
경북 영천시,서울 강북구,1
경북 영천시,서울 도봉구,6
경북 영천시,서울 노원구,5
경북 영천시,서울 은평구,6
경북 영천시,서울 서대문구,21
경북 영천시,서울 마포구,17
경북 영천시,서울 양천구,11
경북 영천시,서울 강서구,15
경북 영천시,서울 구로구,9
경북 영천시,서울 금천구,10
경북 영천시,서울 영등포구,1
경북 영천시,서울 동작구,11
경북 영천시,서울 관악구,38
경북 영천시,서울 서초구,4
경북 영천시,서울 강남구,4
경북 영천시,서울 송파구,11
경북 영천시,서울 강동구,6
경북 상주시,서울,334
경북 상주시,서울 종로구,6
경북 상주시,서울 중구,6
경북 상주시,서울 용산구,3
경북 상주시,서울 성동구,17
경북 상주시,서울 광진구,17
경북 상주시,서울 동대문구,14
경북 상주시,서울 중랑구,10
경북 상주시,서울 성북구,12
경북 상주시,서울 강북구,9
경북 상주시,서울 도봉구,7
경북 상주시,서울 노원구,12
경북 상주시,서울 은평구,18
경북 상주시,서울 서대문구,20
경북 상주시,서울 마포구,11
경북 상주시,서울 양천구,12
경북 상주시,서울 강서구,13
경북 상주시,서울 구로구,18
경북 상주시,서울 금천구,8
경북 상주시,서울 영등포구,17
경북 상주시,서울 동작구,22
경북 상주시,서울 관악구,35
경북 상주시,서울 서초구,13
경북 상주시,서울 강남구,6
경북 상주시,서울 송파구,12
경북 상주시,서울 강동구,16
경북 문경시,서울,316
경북 문경시,서울 종로구,5
경북 문경시,서울 중구,7
경북 문경시,서울 용산구,5
경북 문경시,서울 성동구,16
경북 문경시,서울 광진구,23
경북 문경시,서울 동대문구,12
경북 문경시,서울 중랑구,12
경북 문경시,서울 성북구,15
경북 문경시,서울 강북구,3
경북 문경시,서울 도봉구,4
경북 문경시,서울 노원구,15
경북 문경시,서울 은평구,12
경북 문경시,서울 서대문구,16
경북 문경시,서울 마포구,11
경북 문경시,서울 양천구,7
경북 문경시,서울 강서구,13
경북 문경시,서울 구로구,14
경북 문경시,서울 금천구,4
경북 문경시,서울 영등포구,8
경북 문경시,서울 동작구,28
경북 문경시,서울 관악구,26
경북 문경시,서울 서초구,9
경북 문경시,서울 강남구,16
경북 문경시,서울 송파구,11
경북 문경시,서울 강동구,24
경북 경산시,서울,1022
경북 경산시,서울 종로구,19
경북 경산시,서울 중구,11
경북 경산시,서울 용산구,20
경북 경산시,서울 성동구,25
경북 경산시,서울 광진구,46
경북 경산시,서울 동대문구,54
경북 경산시,서울 중랑구,19
경북 경산시,서울 성북구,32
경북 경산시,서울 강북구,29
경북 경산시,서울 도봉구,10
경북 경산시,서울 노원구,26
경북 경산시,서울 은평구,21
경북 경산시,서울 서대문구,54
경북 경산시,서울 마포구,35
경북 경산시,서울 양천구,23
경북 경산시,서울 강서구,76
경북 경산시,서울 구로구,38
경북 경산시,서울 금천구,31
경북 경산시,서울 영등포구,49
경북 경산시,서울 동작구,62
경북 경산시,서울 관악구,155
경북 경산시,서울 서초구,32
경북 경산시,서울 강남구,71
경북 경산시,서울 송파구,50
경북 경산시,서울 강동구,34
경북 의성군,서울,113
경북 의성군,서울 종로구,7
경북 의성군,서울 중구,3
경북 의성군,서울 용산구,3
경북 의성군,서울 성동구,2
경북 의성군,서울 광진구,4
경북 의성군,서울 동대문구,4
경북 의성군,서울 중랑구,5
경북 의성군,서울 성북구,9
경북 의성군,서울 강북구,7
경북 의성군,서울 도봉구,2
경북 의성군,서울 노원구,2
경북 의성군,서울 은평구,1
경북 의성군,서울 서대문구,3
경북 의성군,서울 마포구,5
경북 의성군,서울 양천구,2
경북 의성군,서울 강서구,11
경북 의성군,서울 구로구,4
경북 의성군,서울 금천구,2
경북 의성군,서울 영등포구,4
경북 의성군,서울 동작구,5
경북 의성군,서울 관악구,8
경북 의성군,서울 서초구,1
경북 의성군,서울 강남구,6
경북 의성군,서울 송파구,6
경북 의성군,서울 강동구,7
경북 청송군,서울,61
경북 청송군,서울 종로구,0
경북 청송군,서울 중구,1
경북 청송군,서울 용산구,1
경북 청송군,서울 성동구,0
경북 청송군,서울 광진구,4
경북 청송군,서울 동대문구,5
경북 청송군,서울 중랑구,2
경북 청송군,서울 성북구,4
경북 청송군,서울 강북구,3
경북 청송군,서울 도봉구,0
경북 청송군,서울 노원구,2
경북 청송군,서울 은평구,4
경북 청송군,서울 서대문구,1
경북 청송군,서울 마포구,2
경북 청송군,서울 양천구,0
경북 청송군,서울 강서구,3
경북 청송군,서울 구로구,1
경북 청송군,서울 금천구,1
경북 청송군,서울 영등포구,5
경북 청송군,서울 동작구,6
경북 청송군,서울 관악구,8
경북 청송군,서울 서초구,0
경북 청송군,서울 강남구,4
경북 청송군,서울 송파구,2
경북 청송군,서울 강동구,2
경북 영양군,서울,39
경북 영양군,서울 종로구,0
경북 영양군,서울 중구,1
경북 영양군,서울 용산구,1
경북 영양군,서울 성동구,1
경북 영양군,서울 광진구,1
경북 영양군,서울 동대문구,2
경북 영양군,서울 중랑구,1
경북 영양군,서울 성북구,3
경북 영양군,서울 강북구,2
경북 영양군,서울 도봉구,2
경북 영양군,서울 노원구,2
경북 영양군,서울 은평구,6
경북 영양군,서울 서대문구,1
경북 영양군,서울 마포구,3
경북 영양군,서울 양천구,1
경북 영양군,서울 강서구,0
경북 영양군,서울 구로구,1
경북 영양군,서울 금천구,0
경북 영양군,서울 영등포구,1
경북 영양군,서울 동작구,3
경북 영양군,서울 관악구,2
경북 영양군,서울 서초구,2
경북 영양군,서울 강남구,0
경북 영양군,서울 송파구,1
경북 영양군,서울 강동구,2
경북 영덕군,서울,86
경북 영덕군,서울 종로구,6
경북 영덕군,서울 중구,1
경북 영덕군,서울 용산구,2
경북 영덕군,서울 성동구,4
경북 영덕군,서울 광진구,3
경북 영덕군,서울 동대문구,8
경북 영덕군,서울 중랑구,4
경북 영덕군,서울 성북구,4
경북 영덕군,서울 강북구,4
경북 영덕군,서울 도봉구,1
경북 영덕군,서울 노원구,4
경북 영덕군,서울 은평구,1
경북 영덕군,서울 서대문구,2
경북 영덕군,서울 마포구,4
경북 영덕군,서울 양천구,0
경북 영덕군,서울 강서구,9
경북 영덕군,서울 구로구,1
경북 영덕군,서울 금천구,2
경북 영덕군,서울 영등포구,3
경북 영덕군,서울 동작구,5
경북 영덕군,서울 관악구,8
경북 영덕군,서울 서초구,4
경북 영덕군,서울 강남구,2
경북 영덕군,서울 송파구,4
경북 영덕군,서울 강동구,0
경북 청도군,서울,77
경북 청도군,서울 종로구,2
경북 청도군,서울 중구,0
경북 청도군,서울 용산구,2
경북 청도군,서울 성동구,5
경북 청도군,서울 광진구,7
경북 청도군,서울 동대문구,5
경북 청도군,서울 중랑구,1
경북 청도군,서울 성북구,5
경북 청도군,서울 강북구,3
경북 청도군,서울 도봉구,1
경북 청도군,서울 노원구,4
경북 청도군,서울 은평구,1
경북 청도군,서울 서대문구,4
경북 청도군,서울 마포구,3
경북 청도군,서울 양천구,2
경북 청도군,서울 강서구,2
경북 청도군,서울 구로구,0
경북 청도군,서울 금천구,1
경북 청도군,서울 영등포구,1
경북 청도군,서울 동작구,3
경북 청도군,서울 관악구,8
경북 청도군,서울 서초구,3
경북 청도군,서울 강남구,6
경북 청도군,서울 송파구,6
경북 청도군,서울 강동구,2
경북 고령군,서울,54
경북 고령군,서울 종로구,0
경북 고령군,서울 중구,2
경북 고령군,서울 용산구,0
경북 고령군,서울 성동구,1
경북 고령군,서울 광진구,1
경북 고령군,서울 동대문구,5
경북 고령군,서울 중랑구,0
경북 고령군,서울 성북구,4
경북 고령군,서울 강북구,0
경북 고령군,서울 도봉구,0
경북 고령군,서울 노원구,0
경북 고령군,서울 은평구,0
경북 고령군,서울 서대문구,2
경북 고령군,서울 마포구,4
경북 고령군,서울 양천구,1
경북 고령군,서울 강서구,4
경북 고령군,서울 구로구,2
경북 고령군,서울 금천구,1
경북 고령군,서울 영등포구,2
경북 고령군,서울 동작구,5
경북 고령군,서울 관악구,7
경북 고령군,서울 서초구,4
경북 고령군,서울 강남구,1
경북 고령군,서울 송파구,4
경북 고령군,서울 강동구,4
경북 성주군,서울,87
경북 성주군,서울 종로구,1
경북 성주군,서울 중구,2
경북 성주군,서울 용산구,3
경북 성주군,서울 성동구,3
경북 성주군,서울 광진구,2
경북 성주군,서울 동대문구,8
경북 성주군,서울 중랑구,2
경북 성주군,서울 성북구,6
경북 성주군,서울 강북구,0
경북 성주군,서울 도봉구,0
경북 성주군,서울 노원구,2
경북 성주군,서울 은평구,1
경북 성주군,서울 서대문구,4
경북 성주군,서울 마포구,6
경북 성주군,서울 양천구,2
경북 성주군,서울 강서구,3
경북 성주군,서울 구로구,6
경북 성주군,서울 금천구,2
경북 성주군,서울 영등포구,3
경북 성주군,서울 동작구,3
경북 성주군,서울 관악구,12
경북 성주군,서울 서초구,2
경북 성주군,서울 강남구,5
경북 성주군,서울 송파구,4
경북 성주군,서울 강동구,5
경북 칠곡군,서울,307
경북 칠곡군,서울 종로구,3
경북 칠곡군,서울 중구,7
경북 칠곡군,서울 용산구,7
경북 칠곡군,서울 성동구,9
경북 칠곡군,서울 광진구,16
경북 칠곡군,서울 동대문구,12
경북 칠곡군,서울 중랑구,5
경북 칠곡군,서울 성북구,20
경북 칠곡군,서울 강북구,3
경북 칠곡군,서울 도봉구,4
경북 칠곡군,서울 노원구,9
경북 칠곡군,서울 은평구,10
경북 칠곡군,서울 서대문구,15
경북 칠곡군,서울 마포구,10
경북 칠곡군,서울 양천구,6
경북 칠곡군,서울 강서구,20
경북 칠곡군,서울 구로구,15
경북 칠곡군,서울 금천구,4
경북 칠곡군,서울 영등포구,10
경북 칠곡군,서울 동작구,16
경북 칠곡군,서울 관악구,46
경북 칠곡군,서울 서초구,15
경북 칠곡군,서울 강남구,9
경북 칠곡군,서울 송파구,13
경북 칠곡군,서울 강동구,23
경북 예천군,서울,184
경북 예천군,서울 종로구,1
경북 예천군,서울 중구,2
경북 예천군,서울 용산구,4
경북 예천군,서울 성동구,5
경북 예천군,서울 광진구,6
경북 예천군,서울 동대문구,11
경북 예천군,서울 중랑구,8
경북 예천군,서울 성북구,10
경북 예천군,서울 강북구,7
경북 예천군,서울 도봉구,1
경북 예천군,서울 노원구,7
경북 예천군,서울 은평구,5
경북 예천군,서울 서대문구,5
경북 예천군,서울 마포구,7
경북 예천군,서울 양천구,3
경북 예천군,서울 강서구,10
경북 예천군,서울 구로구,8
경북 예천군,서울 금천구,4
경북 예천군,서울 영등포구,9
경북 예천군,서울 동작구,18
경북 예천군,서울 관악구,17
경북 예천군,서울 서초구,2
경북 예천군,서울 강남구,12
경북 예천군,서울 송파구,13
경북 예천군,서울 강동구,9
경북 봉화군,서울,122
경북 봉화군,서울 종로구,3
경북 봉화군,서울 중구,1
경북 봉화군,서울 용산구,3
경북 봉화군,서울 성동구,4
경북 봉화군,서울 광진구,8
경북 봉화군,서울 동대문구,6
경북 봉화군,서울 중랑구,2
경북 봉화군,서울 성북구,6
경북 봉화군,서울 강북구,4
경북 봉화군,서울 도봉구,3
경북 봉화군,서울 노원구,7
경북 봉화군,서울 은평구,3
경북 봉화군,서울 서대문구,5
경북 봉화군,서울 마포구,4
경북 봉화군,서울 양천구,3
경북 봉화군,서울 강서구,5
경북 봉화군,서울 구로구,3
경북 봉화군,서울 금천구,5
경북 봉화군,서울 영등포구,4
경북 봉화군,서울 동작구,9
경북 봉화군,서울 관악구,12
경북 봉화군,서울 서초구,4
경북 봉화군,서울 강남구,4
경북 봉화군,서울 송파구,6
경북 봉화군,서울 강동구,8
경북 울진군,서울,196
경북 울진군,서울 종로구,1
경북 울진군,서울 중구,3
경북 울진군,서울 용산구,1
경북 울진군,서울 성동구,2
경북 울진군,서울 광진구,11
경북 울진군,서울 동대문구,21
경북 울진군,서울 중랑구,1
경북 울진군,서울 성북구,6
경북 울진군,서울 강북구,5
경북 울진군,서울 도봉구,4
경북 울진군,서울 노원구,7
경북 울진군,서울 은평구,5
경북 울진군,서울 서대문구,10
경북 울진군,서울 마포구,10
경북 울진군,서울 양천구,7
경북 울진군,서울 강서구,12
경북 울진군,서울 구로구,5
경북 울진군,서울 금천구,9
경북 울진군,서울 영등포구,8
경북 울진군,서울 동작구,8
경북 울진군,서울 관악구,17
경북 울진군,서울 서초구,5
경북 울진군,서울 강남구,17
경북 울진군,서울 송파구,7
경북 울진군,서울 강동구,14
경북 울릉군,서울,40
경북 울릉군,서울 종로구,2
경북 울릉군,서울 중구,2
경북 울릉군,서울 용산구,0
경북 울릉군,서울 성동구,0
경북 울릉군,서울 광진구,0
경북 울릉군,서울 동대문구,1
경북 울릉군,서울 중랑구,2
경북 울릉군,서울 성북구,0
경북 울릉군,서울 강북구,0
경북 울릉군,서울 도봉구,2
경북 울릉군,서울 노원구,3
경북 울릉군,서울 은평구,1
경북 울릉군,서울 서대문구,0
경북 울릉군,서울 마포구,3
경북 울릉군,서울 양천구,0
경북 울릉군,서울 강서구,4
경북 울릉군,서울 구로구,2
경북 울릉군,서울 금천구,0
경북 울릉군,서울 영등포구,4
경북 울릉군,서울 동작구,3
경북 울릉군,서울 관악구,3
경북 울릉군,서울 서초구,0
경북 울릉군,서울 강남구,3
경북 울릉군,서울 송파구,4
경북 울릉군,서울 강동구,1
경남,서울,10329
경남,서울 종로구,215
경남,서울 중구,203
경남,서울 용산구,174
경남,서울 성동구,312
경남,서울 광진구,459
경남,서울 동대문구,590
경남,서울 중랑구,187
경남,서울 성북구,574
경남,서울 강북구,230
경남,서울 도봉구,134
경남,서울 노원구,384
경남,서울 은평구,266
경남,서울 서대문구,439
경남,서울 마포구,502
경남,서울 양천구,222
경남,서울 강서구,546
경남,서울 구로구,314
경남,서울 금천구,246
경남,서울 영등포구,545
경남,서울 동작구,703
경남,서울 관악구,1351
경남,서울 서초구,348
경남,서울 강남구,541
경남,서울 송파구,501
경남,서울 강동구,343
경남 창원시,서울,3405
경남 창원시,서울 종로구,78
경남 창원시,서울 중구,77
경남 창원시,서울 용산구,61
경남 창원시,서울 성동구,118
경남 창원시,서울 광진구,175
경남 창원시,서울 동대문구,187
경남 창원시,서울 중랑구,62
경남 창원시,서울 성북구,180
경남 창원시,서울 강북구,78
