44,경기,경부1권,안양시,안양시,"""501,499""","""509,480""","""521,684""","""529,028""","""533,489""","""537,566""","""541,945""","""545,383""","""549,345""","""553,694""","""558,437""","""563,770""","""571,466""","""582,922""","""595,620""","""611,936""","""630,622""","""662,823""","""677,179""","""697,518""","""711,484""","""725,665""","""726,707""","""727,256""","""725,752""","""724,575""","""722,073""","""720,927""","""720,433""","""719,401""","""718,181""","""712,566""","""703,516""","""691,051""","""666,809""","""638,157""","""620,836""","""610,023""","""601,306""","""595,901""","""594,168""","""591,980""","""592,625""","""594,384""","""599,785""","""607,066""","""610,040""","""609,804""","""612,174""","""609,025""","""605,146""","""602,093""","""603,643""","""607,260""","""609,046""","""612,305""","""616,738""","""619,412""","""622,840""","""625,916""","""628,340""","""628,778""","""629,772""","""630,996""","""631,730""","""635,375""","""641,256""","""645,882""","""649,738"""
45,경기,경부1권,안양시,만안구,"""437,979""","""446,260""","""455,604""","""462,646""","""467,646""","""471,521""","""474,844""","""478,177""","""481,406""","""484,042""","""487,042""","""490,542""","""497,604""","""507,833""","""518,656""","""530,542""","""537,375""","""550,469""","""549,667""","""561,500""","""571,232""","""580,415""","""571,361""","""572,918""","""572,836""","""572,005""","""571,158""","""569,419""","""568,987""","""567,993""","""567,408""","""563,027""","""558,623""","""551,025""","""533,597""","""511,164""","""499,249""","""492,066""","""488,838""","""486,492""","""485,370""","""483,244""","""482,947""","""484,315""","""487,515""","""492,259""","""493,083""","""492,294""","""492,271""","""490,254""","""488,895""","""487,310""","""486,008""","""486,696""","""486,608""","""487,681""","""489,345""","""490,534""","""492,834""","""496,061""","""497,696""","""497,545""","""495,264""","""496,474""","""495,223""","""495,424""","""496,303""","""496,059""","""496,434"""
46,경기,경부1권,안양시,동안구,"""534,326""","""542,152""","""555,833""","""563,333""","""567,515""","""571,697""","""576,621""","""580,114""","""584,455""","""589,689""","""595,333""","""601,614""","""609,636""","""621,727""","""635,394""","""654,000""","""678,811""","""720,886""","""759,056""","""784,856""","""801,540""","""818,930""","""826,456""","""826,358""","""823,940""","""822,540""","""818,975""","""818,211""","""817,677""","""816,621""","""814,993""","""808,586""","""796,553""","""780,963""","""752,346""","""719,700""","""698,907""","""685,763""","""673,523""","""666,153""","""664,028""","""661,800""","""663,049""","""665,060""","""671,874""","""680,784""","""685,139""","""685,258""","""686,113""","""682,267""","""676,835""","""672,875""","""676,185""","""681,608""","""684,550""","""689,157""","""695,297""","""698,887""","""703,010""","""705,993""","""708,903""","""709,705""","""712,718""","""715,184""","""717,160""","""722,961""","""731,971""","""739,646""","""745,679"""
47,경기,경부1권,성남시,성남시,"""835,824""","""836,599""","""836,927""","""836,267""","""836,216""","""836,785""","""846,778""","""857,494""","""864,928""","""869,838""","""880,051""","""893,841""","""909,657""","""923,456""","""929,675""","""933,863""","""938,429""","""944,644""","""1,108,672""","""1,122,217""","""1,132,584""","""1,140,365""","""1,146,272""","""1,148,887""","""1,148,973""","""1,148,178""","""1,147,765""","""1,148,156""","""1,148,909""","""1,149,225""","""1,148,426""","""1,143,785""","""1,135,437""","""1,119,308""","""1,093,162""","""1,056,470""","""1,028,738""","""1,004,777""","""993,695""","""988,912""","""991,978""","""1,000,790""","""1,013,992""","""1,027,448""","""1,041,364""","""1,048,870""","""1,051,785""","""1,050,113""","""1,045,939""","""1,041,591""","""1,038,140""","""1,035,741""","""1,036,444""","""1,045,601""","""1,058,673""","""1,074,313""","""1,086,549""","""1,092,276""","""1,093,680""","""1,095,513""","""1,093,880""","""1,092,847""","""1,096,658""","""1,097,847""","""1,104,269""","""1,122,105""","""1,145,739""","""1,155,335""","""1,171,355"""
48,경기,경부1권,성남시,수정구,"""868,940""","""872,690""","""876,167""","""879,821""","""884,798""","""888,488""","""899,095""","""909,167""","""917,083""","""921,774""","""925,631""","""934,119""","""947,262""","""964,202""","""976,190""","""982,988""","""988,357""","""999,452""","""933,382""","""944,718""","""954,443""","""964,523""","""968,156""","""969,359""","""969,221""","""968,687""","""968,183""","""967,305""","""966,347""","""965,557""","""964,466""","""959,389""","""945,366""","""916,168""","""885,588""","""829,870""","""794,305""","""785,137""","""778,374""","""779,176""","""784,527""","""794,794""","""808,374""","""823,588""","""835,519""","""844,298""","""845,626""","""844,031""","""840,420""","""837,405""","""836,473""","""833,802""","""834,351""","""835,802""","""845,099""","""859,061""","""870,450""","""876,031""","""877,366""","""875,435""","""875,557""","""873,847""","""876,374""","""898,000""","""900,289""","""905,948""","""915,378""","""917,630""","""924,237"""
49,경기,경부1권,성남시,중원구,"""418,147""","""419,985""","""423,015""","""425,574""","""426,574""","""428,824""","""434,588""","""441,515""","""447,926""","""451,191""","""455,500""","""460,368""","""464,868""","""472,500""","""480,904""","""487,007""","""493,125""","""501,853""","""730,653""","""742,597""","""750,710""","""755,065""","""760,024""","""762,242""","""761,427""","""759,903""","""759,629""","""759,565""","""758,153""","""756,444""","""753,806""","""749,476""","""741,605""","""723,492""","""701,766""","""678,081""","""659,879""","""646,782""","""638,500""","""633,194""","""633,863""","""634,532""","""641,613""","""649,113""","""654,710""","""654,129""","""652,113""","""648,113""","""643,368""","""639,504""","""637,520""","""634,056""","""633,224""","""634,008""","""637,992""","""643,384""","""647,760""","""653,528""","""655,248""","""657,336""","""651,120""","""648,224""","""648,032""","""669,338""","""669,103""","""671,228""","""673,551""","""675,368""","""678,287"""
50,경기,경부1권,성남시,분당구,"""921,324""","""921,196""","""920,216""","""917,872""","""916,459""","""915,953""","""926,750""","""938,453""","""946,007""","""951,331""","""964,284""","""981,250""","""1,000,182""","""1,014,649""","""1,019,088""","""1,022,264""","""1,026,304""","""1,030,865""","""1,316,521""","""1,331,518""","""1,342,967""","""1,351,116""","""1,358,259""","""1,361,571""","""1,362,077""","""1,361,449""","""1,361,021""","""1,362,074""","""1,364,295""","""1,365,789""","""1,365,783""","""1,361,196""","""1,354,884""","""1,344,583""","""1,318,536""","""1,284,461""","""1,256,265""","""1,222,527""","""1,208,729""","""1,201,961""","""1,205,021""","""1,216,271""","""1,231,583""","""1,246,554""","""1,264,313""","""1,274,307""","""1,279,661""","""1,278,818""","""1,274,473""","""1,269,429""","""1,264,459""","""1,262,559""","""1,263,891""","""1,279,130""","""1,297,027""","""1,317,107""","""1,332,577""","""1,338,346""","""1,339,660""","""1,342,858""","""1,342,240""","""1,342,157""","""1,347,947""","""1,350,086""","""1,360,837""","""1,389,858""","""1,427,740""","""1,443,399""","""1,468,450"""
51,경기,경부1권,군포시,군포시,"""347,884""","""351,670""","""372,098""","""386,643""","""391,866""","""394,009""","""396,438""","""398,045""","""398,652""","""399,116""","""399,652""","""400,911""","""404,214""","""415,161""","""424,027""","""433,857""","""447,214""","""470,143""","""531,673""","""548,843""","""563,190""","""574,855""","""582,855""","""586,101""","""585,581""","""585,093""","""584,609""","""584,839""","""584,964""","""585,343""","""584,685""","""580,867""","""577,177""","""571,645""","""554,605""","""526,444""","""502,698""","""485,698""","""474,653""","""466,867""","""464,915""","""463,633""","""462,589""","""462,492""","""463,806""","""464,919""","""464,492""","""464,210""","""474,234""","""473,103""","""472,591""","""471,647""","""471,131""","""471,782""","""474,111""","""475,623""","""477,190""","""477,405""","""477,706""","""477,444""","""477,119""","""476,516""","""475,825""","""479,126""","""478,549""","""478,111""","""478,814""","""478,905""","""478,308"""
52,경기,경부1권,의왕시,의왕시,"""461,138""","""466,150""","""473,900""","""481,513""","""486,500""","""490,375""","""495,438""","""499,913""","""506,688""","""511,213""","""514,225""","""519,100""","""528,213""","""557,315""","""579,038""","""598,775""","""616,700""","""637,225""","""758,107""","""780,065""","""796,423""","""810,506""","""818,595""","""818,107""","""817,530""","""816,679""","""815,423""","""813,179""","""809,083""","""804,524""","""794,810""","""784,048""","""769,607""","""752,554""","""717,577""","""671,452""","""647,560""","""638,006""","""631,708""","""625,232""","""623,125""","""622,399""","""622,964""","""623,976""","""623,518""","""625,810""","""627,565""","""627,958""","""627,089""","""626,071""","""625,345""","""624,571""","""624,292""","""625,452""","""627,839""","""632,095""","""634,470""","""635,494""","""636,595""","""638,167""","""637,899""","""637,518""","""639,464""","""641,201""","""641,017""","""642,966""","""644,828""","""646,724""","""648,040"""
53,경기,경부2권,경부2권,경부2권,"""388,389""","""403,666""","""419,481""","""423,864""","""425,788""","""430,873""","""436,308""","""440,747""","""447,001""","""450,365""","""454,206""","""459,091""","""465,915""","""475,420""","""481,776""","""487,977""","""491,615""","""501,142""","""595,232""","""607,137""","""616,347""","""624,884""","""629,984""","""632,024""","""631,956""","""631,035""","""629,496""","""627,901""","""625,739""","""623,687""","""621,087""","""616,209""","""609,441""","""600,122""","""588,686""","""571,428""","""550,261""","""534,286""","""526,383""","""523,095""","""524,019""","""525,204""","""526,522""","""528,533""","""533,025""","""535,908""","""537,025""","""536,424""","""536,596""","""534,982""","""534,149""","""534,714""","""535,114""","""535,715""","""538,419""","""542,191""","""545,029""","""546,362""","""547,073""","""547,917""","""548,116""","""548,144""","""549,363""","""552,086""","""552,797""","""554,835""","""557,046""","""558,002""","""559,091"""
54,경기,경부2권,안성시,안성시,"""150,091""","""149,759""","""149,792""","""149,821""","""149,726""","""149,915""","""150,906""","""151,000""","""151,226""","""151,533""","""152,071""","""153,005""","""154,939""","""156,967""","""158,863""","""162,019""","""163,491""","""168,849""","""191,982""","""197,525""","""202,433""","""207,424""","""210,795""","""212,867""","""214,595""","""214,838""","""215,692""","""216,010""","""215,672""","""215,875""","""215,705""","""215,019""","""214,273""","""213,282""","""209,906""","""205,219""","""195,845""","""191,983""","""189,016""","""187,178""","""186,230""","""185,219""","""184,337""","""184,428""","""184,664""","""184,720""","""184,284""","""183,457""","""182,279""","""181,159""","""180,775""","""180,059""","""179,524""","""179,454""","""178,887""","""178,767""","""178,279""","""178,271""","""178,022""","""177,630""","""177,234""","""176,662""","""175,667""","""181,947""","""181,059""","""180,718""","""180,293""","""180,066""","""179,809"""
55,경기,경부2권,용인시,용인시,"""419,406""","""431,323""","""444,189""","""449,132""","""451,502""","""457,285""","""463,198""","""469,893""","""481,089""","""485,807""","""492,038""","""498,965""","""507,637""","""519,277""","""525,950""","""531,986""","""534,853""","""543,009""","""671,822""","""684,734""","""694,315""","""702,660""","""708,007""","""710,811""","""710,922""","""709,651""","""707,683""","""705,718""","""703,373""","""701,110""","""698,522""","""693,396""","""686,347""","""676,997""","""666,604""","""649,414""","""631,304""","""613,723""","""604,043""","""600,655""","""601,460""","""603,005""","""604,880""","""606,786""","""611,551""","""614,042""","""613,973""","""613,104""","""612,884""","""610,689""","""609,622""","""609,291""","""609,140""","""609,186""","""611,721""","""615,225""","""617,803""","""618,726""","""619,225""","""619,864""","""619,735""","""619,887""","""622,134""","""621,949""","""623,235""","""626,450""","""629,240""","""630,071""","""631,464"""
56,경기,경부2권,용인시,처인구,"""198,051""","""198,398""","""199,510""","""200,102""","""200,653""","""202,051""","""202,847""","""204,235""","""206,133""","""207,816""","""209,561""","""212,235""","""214,102""","""217,776""","""220,051""","""223,398""","""226,357""","""233,051""","""326,114""","""331,944""","""335,857""","""340,635""","""343,897""","""345,599""","""345,584""","""345,488""","""345,415""","""345,121""","""344,893""","""344,629""","""343,750""","""342,355""","""340,880""","""338,987""","""336,315""","""327,498""","""319,315""","""312,823""","""310,721""","""315,385""","""320,400""","""323,726""","""325,596""","""326,897""","""327,738""","""328,577""","""328,876""","""328,741""","""328,203""","""327,686""","""328,237""","""329,148""","""328,232""","""327,220""","""327,258""","""326,074""","""325,822""","""326,149""","""325,970""","""325,595""","""325,197""","""324,820""","""324,165""","""331,552""","""330,792""","""330,636""","""331,175""","""331,090""","""331,417"""
57,경기,경부2권,용인시,기흥구,"""390,082""","""398,466""","""410,507""","""414,630""","""416,514""","""422,842""","""429,130""","""433,849""","""446,096""","""448,459""","""455,356""","""462,630""","""471,301""","""482,925""","""491,384""","""497,185""","""501,075""","""512,253""","""640,642""","""655,543""","""664,739""","""672,415""","""677,481""","""678,748""","""678,944""","""677,991""","""676,484""","""675,347""","""673,065""","""671,024""","""668,668""","""662,748""","""655,122""","""647,178""","""638,080""","""621,445""","""602,843""","""588,608""","""580,083""","""572,588""","""570,098""","""569,513""","""570,282""","""572,961""","""577,754""","""579,356""","""579,030""","""578,116""","""576,531""","""573,985""","""572,463""","""571,318""","""570,792""","""570,276""","""570,991""","""573,380""","""575,418""","""576,208""","""576,694""","""577,374""","""576,570""","""576,036""","""576,510""","""576,374""","""575,362""","""576,328""","""577,299""","""577,116""","""577,771"""
58,경기,경부2권,용인시,수지구,"""533,655""","""553,627""","""571,796""","""579,239""","""582,803""","""589,676""","""597,134""","""607,894""","""621,514""","""629,831""","""637,063""","""645,239""","""656,486""","""671,155""","""677,634""","""684,930""","""686,697""","""692,261""","""883,444""","""898,000""","""910,921""","""921,805""","""928,524""","""933,475""","""933,564""","""931,357""","""927,931""","""924,250""","""920,740""","""917,211""","""913,498""","""907,246""","""897,891""","""883,225""","""867,492""","""845,380""","""815,883""","""789,434""","""774,812""","""771,446""","""773,396""","""776,152""","""779,123""","""780,569""","""787,276""","""791,472""","""791,472""","""790,281""","""788,478""","""785,798""","""784,374""","""784,224""","""784,813""","""785,925""","""791,458""","""798,357""","""802,853""","""804,199""","""805,046""","""806,144""","""806,804""","""807,882""","""813,280""","""819,573""","""824,216""","""831,438""","""837,216""","""839,536""","""842,222"""
59,경기,경부2권,수원시,수원시,"""391,685""","""412,633""","""433,729""","""438,176""","""439,945""","""445,036""","""450,633""","""453,423""","""455,554""","""457,992""","""459,897""","""463,290""","""468,955""","""477,390""","""484,074""","""490,885""","""495,618""","""507,138""","""597,933""","""610,067""","""619,722""","""629,086""","""634,274""","""635,597""","""635,034""","""634,224""","""632,646""","""631,045""","""628,718""","""626,450""","""623,391""","""617,977""","""610,366""","""599,548""","""585,666""","""566,039""","""544,030""","""527,192""","""519,976""","""516,498""","""517,896""","""519,175""","""520,404""","""522,884""","""527,947""","""531,742""","""534,257""","""533,947""","""534,304""","""533,123""","""532,419""","""534,038""","""535,117""","""536,350""","""539,826""","""544,577""","""548,281""","""550,240""","""551,325""","""552,589""","""553,198""","""553,228""","""553,932""","""560,902""","""561,404""","""562,841""","""565,043""","""566,340""","""567,417"""
60,경기,경부2권,수원시,장안구,"""328,885""","""338,394""","""356,135""","""361,615""","""362,500""","""366,644""","""369,981""","""370,923""","""371,760""","""373,058""","""374,337""","""375,462""","""376,808""","""380,019""","""383,654""","""385,990""","""388,856""","""396,452""","""521,292""","""532,208""","""541,745""","""548,165""","""552,505""","""554,222""","""553,953""","""553,571""","""553,075""","""551,519""","""550,217""","""549,189""","""548,024""","""544,000""","""540,821""","""535,274""","""528,401""","""512,340""","""493,700""","""480,009""","""470,686""","""463,409""","""464,195""","""463,591""","""462,932""","""464,536""","""470,195""","""472,250""","""471,927""","""470,591""","""467,493""","""465,380""","""464,824""","""464,457""","""464,995""","""465,964""","""469,072""","""473,837""","""477,990""","""480,066""","""481,676""","""482,717""","""483,753""","""484,253""","""484,629""","""497,546""","""497,987""","""498,529""","""499,824""","""500,348""","""500,731"""
61,경기,경부2권,수원시,권선구,"""318,653""","""339,907""","""363,305""","""367,229""","""367,805""","""370,805""","""374,390""","""376,483""","""378,025""","""378,958""","""379,712""","""382,314""","""386,492""","""391,542""","""397,424""","""405,763""","""409,746""","""423,110""","""479,586""","""490,133""","""498,888""","""506,361""","""511,040""","""512,791""","""512,189""","""510,988""","""509,884""","""509,394""","""507,273""","""504,731""","""502,161""","""498,153""","""494,956""","""490,622""","""477,578""","""462,839""","""449,161""","""438,028""","""430,422""","""426,482""","""425,566""","""424,779""","""424,076""","""425,124""","""429,052""","""430,534""","""431,120""","""430,667""","""436,502""","""435,747""","""435,092""","""434,831""","""434,973""","""435,211""","""436,793""","""439,602""","""440,697""","""441,579""","""442,073""","""442,391""","""442,724""","""443,038""","""442,897""","""443,093""","""442,522""","""442,802""","""443,127""","""443,534""","""442,974"""
62,경기,경부2권,수원시,팔달구,"""360,986""","""380,649""","""400,824""","""406,351""","""413,189""","""418,838""","""424,743""","""426,919""","""427,919""","""428,351""","""429,351""","""431,014""","""434,986""","""443,243""","""448,486""","""456,838""","""463,419""","""475,946""","""526,752""","""539,863""","""549,043""","""559,604""","""564,058""","""565,506""","""564,754""","""564,258""","""562,063""","""561,283""","""560,852""","""560,534""","""559,390""","""555,878""","""551,497""","""544,419""","""533,634""","""519,858""","""490,453""","""481,127""","""469,311""","""465,031""","""464,323""","""462,633""","""461,128""","""460,684""","""462,509""","""464,628""","""466,107""","""465,781""","""464,070""","""462,886""","""461,727""","""470,375""","""470,429""","""471,570""","""474,566""","""477,443""","""479,842""","""480,607""","""481,423""","""481,063""","""480,873""","""480,681""","""481,015""","""509,874""","""509,987""","""511,331""","""513,499""","""515,122""","""516,175"""
63,경기,경부2권,수원시,영통구,"""499,845""","""528,211""","""549,901""","""553,754""","""555,338""","""562,507""","""571,035""","""575,754""","""579,549""","""584,577""","""588,099""","""594,134""","""604,282""","""618,775""","""628,507""","""636,415""","""642,310""","""654,507""","""783,300""","""797,160""","""807,867""","""820,323""","""826,877""","""827,507""","""826,857""","""825,923""","""823,473""","""820,537""","""816,437""","""812,617""","""806,927""","""798,480""","""782,577""","""760,920""","""739,953""","""711,040""","""681,205""","""654,065""","""650,776""","""650,753""","""655,422""","""661,075""","""666,468""","""672,068""","""679,107""","""686,782""","""693,357""","""693,903""","""692,868""","""691,987""","""691,344""","""692,748""","""695,432""","""697,710""","""703,218""","""710,397""","""716,521""","""719,820""","""721,145""","""724,073""","""724,968""","""724,536""","""726,331""","""728,065""","""729,692""","""732,769""","""737,196""","""739,629""","""742,576"""
64,경기,서해안권,서해안권,서해안권,"""311,517""","""315,183""","""323,696""","""329,693""","""332,472""","""336,545""","""340,904""","""344,304""","""346,603""","""347,579""","""349,749""","""352,441""","""355,604""","""362,682""","""370,593""","""379,777""","""387,367""","""400,681""","""491,152""","""503,810""","""514,979""","""524,013""","""528,582""","""529,790""","""529,177""","""527,753""","""525,519""","""523,886""","""522,045""","""519,876""","""517,322""","""512,119""","""504,934""","""494,630""","""478,385""","""456,880""","""438,413""","""427,514""","""421,786""","""419,621""","""420,810""","""423,573""","""427,769""","""432,733""","""437,494""","""441,284""","""441,912""","""440,846""","""444,038""","""442,905""","""441,844""","""441,655""","""441,234""","""441,807""","""443,449""","""446,016""","""448,375""","""449,620""","""450,226""","""450,300""","""449,538""","""448,576""","""447,865""","""450,555""","""450,108""","""449,844""","""450,388""","""450,243""","""450,400"""
65,경기,서해안권,부천시,부천시,"""343,335""","""345,676""","""351,371""","""355,994""","""358,671""","""362,547""","""366,676""","""370,076""","""372,088""","""374,047""","""376,318""","""380,800""","""385,494""","""394,224""","""402,965""","""412,024""","""419,288""","""431,188""","""513,393""","""526,191""","""537,419""","""546,970""","""554,570""","""557,625""","""557,393""","""556,099""","""555,445""","""554,218""","""554,215""","""553,240""","""552,345""","""549,271""","""545,303""","""538,391""","""515,618""","""490,147""","""473,868""","""467,745""","""464,001""","""460,718""","""458,285""","""457,228""","""456,930""","""458,751""","""462,577""","""468,112""","""468,981""","""467,547""","""470,887""","""469,636""","""468,890""","""468,064""","""468,385""","""469,522""","""472,118""","""474,311""","""476,022""","""477,600""","""478,732""","""479,129""","""479,510""","""479,745""","""479,473""","""483,105""","""482,260""","""481,560""","""481,001""","""481,060""","""481,868"""
66,경기,서해안권,부천시,원미구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""521,229""","""519,727""","""519,030""","""518,598""","""519,364""","""520,305""","""522,790""","""524,890""","""527,081""","""529,418""","""530,920""","""531,473""","""532,087""","""532,939""","""533,035""","""534,966""","""534,017""","""533,013""","""532,642""","""532,935""","""534,453"""
67,경기,서해안권,부천시,(구)원미구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,경기,서해안권,부천시,소사구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""454,697""","""453,563""","""452,640""","""451,051""","""450,772""","""452,110""","""455,114""","""458,311""","""459,975""","""461,042""","""462,190""","""462,697""","""462,928""","""462,339""","""461,301""","""469,004""","""468,216""","""467,780""","""466,635""","""465,504""","""465,142"""
69,경기,서해안권,부천시,(구)소사구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,경기,서해안권,부천시,오정구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""304,930""","""304,421""","""303,895""","""303,263""","""303,193""","""304,649""","""306,737""","""306,947""","""306,825""","""306,526""","""306,123""","""305,632""","""305,421""","""305,088""","""305,123""","""312,881""","""312,305""","""312,169""","""312,271""","""314,254""","""315,068"""
71,경기,서해안권,부천시,(구)오정구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,경기,서해안권,안산시,안산시,"""269,946""","""271,960""","""278,477""","""287,180""","""292,709""","""300,144""","""304,197""","""305,620""","""305,309""","""305,350""","""305,924""","""306,647""","""308,363""","""319,988""","""332,125""","""349,939""","""362,563""","""380,573""","""460,262""","""470,105""","""478,521""","""487,299""","""493,050""","""495,068""","""495,435""","""495,579""","""494,915""","""494,430""","""494,067""","""493,638""","""492,376""","""489,212""","""483,000""","""474,494""","""460,417""","""442,285""","""435,518""","""424,601""","""414,731""","""410,836""","""410,783""","""411,345""","""413,440""","""418,948""","""423,628""","""427,817""","""428,007""","""426,552""","""427,365""","""426,452""","""425,723""","""425,375""","""424,901""","""425,403""","""425,720""","""427,514""","""430,194""","""431,591""","""432,697""","""432,871""","""432,516""","""432,160""","""431,536""","""430,185""","""429,665""","""429,057""","""429,074""","""428,965""","""428,877"""
73,경기,서해안권,안산시,상록구,"""254,477""","""256,727""","""263,534""","""270,580""","""274,830""","""280,693""","""284,489""","""285,545""","""285,420""","""285,466""","""285,545""","""285,932""","""287,216""","""301,614""","""314,739""","""329,943""","""340,045""","""354,818""","""415,410""","""423,506""","""432,136""","""441,904""","""448,328""","""450,576""","""451,480""","""452,310""","""452,381""","""452,139""","""452,320""","""452,122""","""451,789""","""450,068""","""445,731""","""439,440""","""427,643""","""412,770""","""418,159""","""411,479""","""402,986""","""399,821""","""399,632""","""400,998""","""402,966""","""407,714""","""410,158""","""413,931""","""413,503""","""411,429""","""409,459""","""407,935""","""406,552""","""405,801""","""405,206""","""405,202""","""405,593""","""406,846""","""409,341""","""410,930""","""412,706""","""412,969""","""412,448""","""411,983""","""411,277""","""411,353""","""410,840""","""409,816""","""409,721""","""409,311""","""409,402"""
74,경기,서해안권,안산시,단원구,"""281,796""","""283,630""","""289,926""","""299,898""","""306,407""","""315,046""","""319,296""","""321,000""","""320,546""","""320,583""","""321,537""","""322,519""","""324,565""","""334,065""","""345,444""","""365,259""","""379,815""","""400,306""","""497,710""","""509,012""","""517,248""","""525,200""","""530,389""","""532,215""","""532,134""","""531,705""","""530,427""","""529,738""","""528,922""","""528,300""","""526,262""","""521,894""","""514,116""","""503,762""","""487,781""","""466,926""","""450,097""","""435,621""","""424,595""","""420,087""","""420,147""","""420,035""","""422,235""","""428,383""","""434,941""","""439,478""","""440,188""","""439,253""","""442,023""","""441,609""","""441,415""","""441,398""","""441,023""","""441,938""","""442,196""","""444,432""","""447,263""","""448,504""","""449,061""","""449,162""","""448,943""","""448,677""","""448,120""","""445,408""","""444,881""","""444,610""","""444,719""","""444,852""","""444,619"""
75,경기,서해안권,시흥시,시흥시,"""252,934""","""256,125""","""264,336""","""273,184""","""275,283""","""277,678""","""280,605""","""281,941""","""282,125""","""282,375""","""282,789""","""285,112""","""287,770""","""294,171""","""303,882""","""318,204""","""331,362""","""351,737""","""429,004""","""440,553""","""450,293""","""457,346""","""460,858""","""461,240""","""459,100""","""456,575""","""450,491""","""447,464""","""443,227""","""438,603""","""435,950""","""430,191""","""423,062""","""412,876""","""399,130""","""383,899""","""368,851""","""358,167""","""351,548""","""350,497""","""350,867""","""352,901""","""355,687""","""359,635""","""363,396""","""365,321""","""365,871""","""365,136""","""368,148""","""366,004""","""364,946""","""365,005""","""364,655""","""365,614""","""367,470""","""369,669""","""371,217""","""372,278""","""372,784""","""372,439""","""372,288""","""371,698""","""372,119""","""373,436""","""373,528""","""373,191""","""372,889""","""371,780""","""371,061"""
76,경기,서해안권,광명시,광명시,"""562,816""","""569,877""","""580,044""","""585,289""","""587,667""","""589,947""","""598,246""","""609,632""","""618,509""","""611,851""","""617,368""","""622,605""","""629,096""","""639,272""","""649,596""","""657,833""","""664,921""","""674,579""","""796,826""","""811,107""","""822,037""","""830,620""","""834,723""","""835,058""","""834,754""","""834,498""","""834,134""","""833,142""","""831,774""","""828,522""","""823,279""","""814,142""","""799,386""","""782,733""","""747,820""","""694,665""","""664,889""","""659,765""","""658,509""","""656,294""","""661,658""","""670,538""","""680,840""","""690,907""","""698,677""","""703,504""","""705,574""","""706,785""","""711,089""","""707,828""","""704,370""","""702,636""","""700,962""","""703,279""","""706,962""","""713,449""","""719,536""","""721,538""","""723,506""","""724,234""","""720,615""","""715,472""","""711,895""","""707,825""","""707,778""","""710,125""","""716,385""","""720,728""","""728,467"""
77,경기,서해안권,화성시,화성시,"""353,651""","""361,382""","""376,292""","""383,264""","""386,066""","""391,241""","""396,245""","""400,401""","""404,604""","""408,788""","""412,358""","""414,962""","""417,113""","""422,840""","""429,325""","""435,160""","""439,934""","""450,962""","""591,092""","""608,404""","""625,427""","""636,403""","""638,763""","""637,683""","""635,970""","""632,226""","""627,631""","""623,993""","""619,898""","""615,516""","""610,991""","""602,893""","""592,609""","""576,267""","""560,056""","""536,898""","""510,754""","""490,871""","""484,299""","""483,392""","""488,164""","""496,040""","""507,006""","""516,661""","""523,938""","""529,029""","""530,149""","""528,154""","""526,073""","""525,858""","""525,024""","""526,126""","""525,897""","""526,535""","""529,691""","""535,325""","""539,391""","""541,532""","""542,312""","""542,999""","""542,766""","""542,974""","""543,166""","""547,923""","""548,510""","""548,950""","""550,882""","""550,774""","""549,652"""
78,경기,서해안권,오산시,오산시,"""205,779""","""206,328""","""214,180""","""219,320""","""222,197""","""225,770""","""228,205""","""230,311""","""231,984""","""233,434""","""236,672""","""239,730""","""242,492""","""247,000""","""251,254""","""256,213""","""260,492""","""272,893""","""376,077""","""388,739""","""400,261""","""410,888""","""416,470""","""419,027""","""419,515""","""418,878""","""416,296""","""413,112""","""411,789""","""410,381""","""406,759""","""401,600""","""395,331""","""386,515""","""376,619""","""361,242""","""344,502""","""332,784""","""324,550""","""319,858""","""321,159""","""321,709""","""324,426""","""327,591""","""332,142""","""334,922""","""335,513""","""334,759""","""332,901""","""331,142""","""331,244""","""332,392""","""333,017""","""333,536""","""333,646""","""333,790""","""334,883""","""335,577""","""335,170""","""335,045""","""334,619""","""334,184""","""333,147""","""341,194""","""340,884""","""340,734""","""340,677""","""340,519""","""339,353"""
