59,경기,경부2권,수원시,수원시,"""270,122""","""275,920""","""279,597""","""282,010""","""283,557""","""287,384""","""290,619""","""294,677""","""298,905""","""303,648""","""306,803""","""310,666""","""314,201""","""317,456""","""319,095""","""319,878""","""320,832""","""322,896""","""382,860""","""386,116""","""389,131""","""392,837""","""394,667""","""394,947""","""394,134""","""393,298""","""392,107""","""390,698""","""388,951""","""387,121""","""384,385""","""378,866""","""372,165""","""363,488""","""351,065""","""334,560""","""316,989""","""308,504""","""303,391""","""300,787""","""299,856""","""298,814""","""298,239""","""299,270""","""301,607""","""303,616""","""306,732""","""309,448""","""313,570""","""315,657""","""316,883""","""320,140""","""322,148""","""323,688""","""325,843""","""328,130""","""330,027""","""331,428""","""332,562""","""333,443""","""334,144""","""334,531""","""335,123""","""340,221""","""340,658""","""341,159""","""342,078""","""343,173""","""344,307"""
60,경기,경부2권,수원시,장안구,"""251,188""","""253,063""","""254,851""","""257,457""","""258,063""","""259,957""","""261,966""","""262,918""","""264,130""","""266,120""","""268,976""","""271,154""","""272,856""","""274,106""","""275,163""","""275,567""","""275,856""","""278,125""","""346,755""","""349,691""","""350,396""","""353,585""","""355,562""","""356,331""","""356,045""","""355,252""","""354,782""","""353,598""","""352,044""","""351,436""","""350,062""","""346,899""","""343,743""","""336,906""","""330,751""","""316,699""","""305,749""","""295,988""","""291,173""","""287,214""","""286,020""","""285,520""","""283,028""","""282,025""","""284,052""","""284,175""","""285,273""","""287,947""","""289,866""","""290,967""","""290,808""","""291,623""","""293,519""","""294,960""","""297,155""","""299,008""","""300,931""","""302,749""","""304,527""","""305,385""","""305,937""","""306,154""","""306,250""","""312,280""","""312,421""","""312,456""","""312,553""","""312,628""","""312,822"""
61,경기,경부2권,수원시,권선구,"""232,199""","""235,017""","""239,178""","""239,568""","""240,551""","""243,568""","""246,983""","""253,458""","""260,407""","""267,441""","""270,636""","""275,085""","""277,619""","""278,975""","""279,212""","""279,975""","""281,034""","""283,449""","""331,805""","""334,141""","""337,809""","""341,388""","""343,110""","""342,977""","""341,443""","""340,381""","""339,309""","""338,567""","""337,027""","""335,506""","""333,394""","""329,610""","""325,397""","""320,320""","""308,583""","""293,147""","""282,373""","""274,551""","""268,372""","""264,908""","""263,591""","""261,767""","""260,846""","""260,971""","""262,605""","""264,796""","""266,433""","""267,829""","""273,200""","""273,894""","""274,399""","""275,241""","""276,020""","""277,457""","""278,861""","""280,264""","""281,359""","""282,127""","""282,801""","""283,211""","""283,847""","""284,250""","""284,420""","""286,140""","""286,626""","""286,803""","""287,471""","""287,959""","""288,485"""
62,경기,경부2권,수원시,팔달구,"""242,784""","""245,203""","""247,297""","""249,189""","""250,162""","""252,932""","""255,176""","""256,446""","""259,311""","""262,014""","""264,297""","""267,514""","""269,568""","""272,216""","""274,419""","""275,081""","""275,703""","""275,851""","""299,716""","""302,518""","""304,691""","""308,404""","""309,493""","""311,032""","""310,737""","""310,283""","""309,609""","""308,885""","""308,448""","""307,130""","""306,647""","""304,646""","""301,620""","""295,326""","""287,611""","""277,401""","""258,755""","""249,645""","""244,642""","""241,561""","""239,880""","""238,540""","""237,697""","""238,023""","""239,029""","""239,772""","""243,809""","""245,781""","""250,223""","""252,599""","""253,808""","""265,079""","""266,890""","""268,004""","""270,392""","""273,257""","""274,778""","""276,165""","""276,039""","""276,281""","""276,292""","""276,587""","""276,858""","""292,490""","""292,497""","""292,566""","""293,308""","""295,103""","""295,944"""
63,경기,경부2권,수원시,영통구,"""321,444""","""333,225""","""338,239""","""342,317""","""345,099""","""351,148""","""355,345""","""360,373""","""364,796""","""370,134""","""373,739""","""378,415""","""384,401""","""390,641""","""393,577""","""394,655""","""396,056""","""398,352""","""489,273""","""493,730""","""498,223""","""502,400""","""504,557""","""504,251""","""503,424""","""502,567""","""500,530""","""498,090""","""495,427""","""492,241""","""486,981""","""476,727""","""463,754""","""449,684""","""430,081""","""408,037""","""379,663""","""371,838""","""367,325""","""366,601""","""366,513""","""365,854""","""367,049""","""370,588""","""374,325""","""378,114""","""383,445""","""387,597""","""391,710""","""395,502""","""398,293""","""401,653""","""404,839""","""406,722""","""409,366""","""412,423""","""415,132""","""416,770""","""418,397""","""419,968""","""421,136""","""421,669""","""423,098""","""427,586""","""428,393""","""429,698""","""431,489""","""433,483""","""435,928"""
64,경기,서해안권,서해안권,서해안권,"""204,634""","""205,641""","""206,850""","""207,263""","""207,654""","""209,172""","""210,875""","""213,365""","""216,335""","""219,888""","""222,810""","""225,681""","""227,471""","""230,026""","""232,520""","""234,569""","""236,537""","""240,498""","""309,439""","""314,423""","""318,416""","""322,517""","""325,286""","""326,195""","""325,783""","""325,040""","""323,891""","""322,976""","""322,425""","""322,051""","""321,278""","""318,913""","""315,045""","""308,148""","""296,012""","""279,953""","""262,586""","""251,078""","""245,270""","""242,700""","""243,216""","""244,456""","""246,770""","""249,803""","""254,325""","""259,502""","""262,695""","""263,890""","""267,238""","""267,460""","""268,242""","""269,211""","""270,430""","""271,780""","""273,474""","""275,032""","""276,366""","""277,673""","""278,684""","""278,948""","""278,491""","""278,135""","""277,866""","""279,788""","""278,983""","""278,463""","""278,002""","""277,649""","""277,535"""
65,경기,서해안권,부천시,부천시,"""244,374""","""244,550""","""244,821""","""243,576""","""243,415""","""245,291""","""246,679""","""249,559""","""251,859""","""253,918""","""256,259""","""259,182""","""261,088""","""262,959""","""264,465""","""265,982""","""267,024""","""270,300""","""346,865""","""352,296""","""356,190""","""359,571""","""362,015""","""362,617""","""361,821""","""361,000""","""360,238""","""359,373""","""359,249""","""359,554""","""359,687""","""358,336""","""355,941""","""351,555""","""337,224""","""316,255""","""298,450""","""289,272""","""283,529""","""279,386""","""278,125""","""277,799""","""277,910""","""278,922""","""282,960""","""288,743""","""292,185""","""292,959""","""297,150""","""298,560""","""300,087""","""301,938""","""303,959""","""306,437""","""309,390""","""311,857""","""313,599""","""315,043""","""316,133""","""316,568""","""316,975""","""317,136""","""316,767""","""319,740""","""318,943""","""318,406""","""317,676""","""317,188""","""316,985"""
66,경기,서해안권,부천시,원미구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""330,769""","""331,635""","""333,083""","""334,827""","""336,424""","""339,121""","""342,556""","""345,296""","""347,253""","""348,980""","""350,590""","""351,339""","""351,875""","""352,645""","""352,827""","""356,709""","""355,925""","""355,379""","""354,662""","""354,436""","""354,380"""
67,경기,서해안권,부천시,(구)원미구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,경기,서해안권,부천시,소사구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""289,541""","""291,942""","""293,678""","""296,135""","""298,726""","""301,263""","""304,256""","""306,786""","""308,823""","""310,217""","""310,797""","""310,864""","""311,290""","""310,669""","""309,393""","""311,550""","""310,606""","""310,050""","""309,124""","""308,273""","""307,631"""
69,경기,서해안권,부천시,(구)소사구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,경기,서해안권,부천시,오정구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"""178,795""","""180,077""","""181,437""","""182,293""","""184,691""","""186,142""","""187,047""","""188,261""","""188,439""","""188,851""","""189,037""","""189,061""","""188,904""","""188,433""","""187,961""","""193,941""","""193,449""","""192,992""","""192,680""","""192,027""","""192,297"""
71,경기,서해안권,부천시,(구)오정구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,경기,서해안권,안산시,안산시,"""198,011""","""197,305""","""195,258""","""194,168""","""194,717""","""197,009""","""197,893""","""199,056""","""202,242""","""204,577""","""207,391""","""211,431""","""214,549""","""218,697""","""221,166""","""224,784""","""227,282""","""232,584""","""282,082""","""288,383""","""293,650""","""298,838""","""302,612""","""305,226""","""305,891""","""305,691""","""305,614""","""305,951""","""306,458""","""307,021""","""306,698""","""304,950""","""301,421""","""294,108""","""283,919""","""271,387""","""259,163""","""243,518""","""235,599""","""232,182""","""231,881""","""232,299""","""234,248""","""237,371""","""241,655""","""246,887""","""249,163""","""249,556""","""250,581""","""250,653""","""251,907""","""253,301""","""254,976""","""256,221""","""257,402""","""258,756""","""260,486""","""262,088""","""263,125""","""263,332""","""263,222""","""263,174""","""263,378""","""262,694""","""262,463""","""262,629""","""262,106""","""262,142""","""262,525"""
73,경기,서해안권,안산시,상록구,"""186,483""","""185,267""","""183,085""","""183,159""","""184,341""","""186,034""","""186,477""","""187,443""","""190,159""","""192,023""","""194,511""","""197,273""","""199,119""","""201,648""","""203,386""","""205,455""","""208,386""","""212,705""","""262,090""","""267,359""","""270,715""","""274,223""","""277,196""","""279,659""","""280,432""","""280,296""","""280,658""","""281,251""","""282,703""","""283,573""","""283,505""","""282,872""","""280,263""","""273,788""","""266,496""","""256,739""","""251,870""","""236,499""","""229,612""","""227,375""","""227,212""","""228,528""","""230,740""","""233,137""","""237,085""","""242,929""","""245,306""","""245,257""","""244,776""","""244,465""","""245,371""","""246,294""","""248,041""","""248,520""","""249,386""","""250,969""","""252,511""","""254,516""","""255,853""","""255,945""","""255,929""","""255,891""","""256,288""","""255,160""","""254,668""","""254,875""","""254,134""","""253,921""","""254,269"""
74,경기,서해안권,안산시,단원구,"""206,843""","""206,528""","""204,583""","""202,602""","""202,667""","""205,417""","""206,639""","""207,954""","""211,500""","""214,194""","""217,259""","""222,278""","""226,370""","""231,759""","""234,787""","""239,593""","""241,759""","""247,815""","""298,774""","""305,936""","""312,800""","""319,389""","""323,832""","""326,572""","""327,148""","""326,893""","""326,450""","""326,574""","""326,291""","""326,598""","""326,062""","""323,383""","""319,085""","""311,073""","""298,465""","""283,617""","""265,287""","""249,413""","""240,627""","""236,218""","""235,803""","""235,465""","""237,195""","""240,928""","""245,494""","""250,210""","""252,402""","""253,167""","""255,332""","""255,719""","""257,257""","""259,037""","""260,653""","""262,524""","""263,964""","""265,131""","""267,014""","""268,286""","""269,077""","""269,378""","""269,191""","""269,135""","""269,182""","""268,783""","""268,764""","""268,898""","""268,549""","""268,787""","""269,199"""
75,경기,서해안권,시흥시,시흥시,"""172,701""","""174,059""","""174,796""","""175,638""","""176,283""","""176,651""","""176,270""","""176,618""","""177,263""","""178,217""","""179,211""","""181,289""","""183,128""","""187,349""","""191,816""","""195,151""","""199,678""","""208,947""","""271,004""","""277,342""","""283,597""","""289,579""","""293,858""","""293,991""","""293,338""","""291,994""","""288,786""","""287,089""","""286,143""","""285,545""","""284,508""","""280,633""","""274,986""","""265,319""","""247,972""","""230,399""","""214,787""","""201,886""","""196,705""","""195,064""","""196,187""","""198,021""","""201,146""","""204,075""","""207,995""","""210,702""","""212,674""","""214,028""","""218,257""","""218,380""","""218,484""","""218,986""","""220,622""","""222,279""","""224,716""","""226,560""","""228,641""","""231,047""","""232,669""","""232,956""","""232,434""","""232,490""","""233,533""","""236,680""","""236,759""","""236,647""","""236,257""","""235,342""","""234,718"""
76,경기,서해안권,광명시,광명시,"""305,640""","""306,386""","""308,000""","""309,026""","""309,772""","""310,912""","""314,491""","""319,228""","""326,816""","""342,789""","""349,096""","""355,202""","""359,211""","""361,728""","""364,395""","""365,956""","""366,377""","""366,693""","""444,252""","""449,045""","""454,752""","""460,715""","""464,661""","""466,525""","""466,339""","""465,921""","""463,640""","""459,835""","""456,913""","""455,310""","""453,545""","""451,285""","""446,971""","""439,260""","""418,756""","""389,905""","""365,979""","""359,855""","""356,223""","""356,132""","""358,859""","""361,979""","""366,570""","""371,404""","""377,383""","""383,400""","""386,053""","""388,450""","""393,489""","""393,568""","""396,746""","""400,127""","""403,595""","""407,741""","""410,955""","""413,385""","""414,994""","""415,464""","""415,958""","""414,492""","""408,964""","""403,783""","""399,791""","""396,025""","""390,348""","""386,617""","""385,177""","""384,364""","""385,644"""
77,경기,서해안권,화성시,화성시,"""218,042""","""220,392""","""223,684""","""224,868""","""224,816""","""226,590""","""229,420""","""233,146""","""237,344""","""242,024""","""246,608""","""249,212""","""250,146""","""251,608""","""253,599""","""254,519""","""255,165""","""256,882""","""360,486""","""365,157""","""367,995""","""371,594""","""372,904""","""372,485""","""370,672""","""369,110""","""367,532""","""366,024""","""364,847""","""363,766""","""362,114""","""358,703""","""353,331""","""343,859""","""331,604""","""314,011""","""289,775""","""272,790""","""265,540""","""262,950""","""265,235""","""269,114""","""274,270""","""281,138""","""289,277""","""299,047""","""306,916""","""309,918""","""312,118""","""312,237""","""312,360""","""312,676""","""313,095""","""313,593""","""315,116""","""317,219""","""318,668""","""320,553""","""322,649""","""324,122""","""324,956""","""325,880""","""326,450""","""328,801""","""328,858""","""328,739""","""328,776""","""328,775""","""328,547"""
78,경기,서해안권,오산시,오산시,"""157,102""","""158,061""","""159,619""","""160,775""","""161,480""","""162,471""","""164,594""","""167,053""","""169,307""","""171,070""","""173,381""","""175,816""","""177,480""","""179,258""","""180,324""","""182,029""","""184,082""","""188,189""","""271,308""","""275,251""","""278,607""","""282,020""","""284,803""","""286,145""","""286,515""","""285,804""","""284,789""","""283,967""","""283,155""","""282,114""","""280,860""","""277,880""","""273,230""","""266,843""","""259,541""","""249,223""","""236,446""","""228,517""","""220,369""","""214,877""","""214,599""","""213,538""","""213,717""","""214,954""","""218,183""","""221,611""","""222,965""","""223,346""","""223,439""","""222,444""","""222,381""","""223,246""","""223,531""","""224,348""","""225,513""","""226,178""","""226,961""","""227,813""","""228,041""","""228,635""","""229,059""","""229,863""","""229,927""","""236,513""","""236,653""","""236,925""","""237,410""","""237,893""","""237,750"""
79,경기,서해안권,평택시,평택시,"""130,588""","""131,747""","""133,599""","""135,045""","""136,125""","""137,724""","""139,509""","""141,460""","""143,057""","""143,807""","""145,091""","""146,432""","""147,057""","""149,597""","""152,705""","""155,085""","""158,233""","""162,318""","""199,850""","""202,765""","""204,094""","""205,837""","""207,604""","""208,713""","""209,109""","""209,322""","""209,868""","""210,971""","""211,751""","""211,978""","""212,084""","""211,099""","""209,721""","""206,910""","""203,164""","""197,453""","""191,953""","""185,361""","""182,853""","""182,013""","""181,548""","""181,547""","""181,993""","""182,233""","""183,407""","""184,979""","""185,572""","""185,374""","""190,212""","""190,324""","""190,301""","""189,776""","""189,436""","""189,102""","""188,924""","""188,766""","""188,558""","""188,416""","""188,124""","""187,633""","""187,021""","""186,172""","""185,338""","""189,065""","""188,188""","""187,616""","""186,890""","""186,194""","""185,465"""
80,경기,동부1권,동부1권,동부1권,"""256,988""","""257,783""","""258,908""","""260,088""","""261,552""","""265,017""","""269,702""","""275,553""","""280,693""","""283,807""","""288,020""","""293,637""","""297,670""","""301,514""","""302,792""","""303,136""","""304,048""","""306,925""","""416,682""","""423,020""","""427,870""","""431,925""","""434,544""","""435,102""","""434,714""","""433,733""","""433,021""","""433,022""","""433,024""","""432,998""","""431,234""","""426,873""","""420,167""","""409,533""","""395,290""","""370,904""","""353,029""","""339,883""","""331,999""","""327,822""","""327,723""","""329,275""","""331,573""","""335,276""","""340,656""","""346,107""","""348,750""","""349,871""","""351,916""","""352,369""","""352,242""","""352,540""","""353,419""","""354,841""","""356,375""","""359,477""","""362,923""","""365,422""","""367,810""","""368,639""","""368,489""","""368,543""","""369,712""","""375,536""","""376,908""","""378,599""","""380,036""","""382,042""","""384,355"""
81,경기,동부1권,남양주시,남양주시,"""228,734""","""229,325""","""229,285""","""229,855""","""230,473""","""231,710""","""233,812""","""238,860""","""243,312""","""246,097""","""250,710""","""255,376""","""260,118""","""266,618""","""269,231""","""270,167""","""271,866""","""275,941""","""356,152""","""362,566""","""368,181""","""374,290""","""377,246""","""378,150""","""378,259""","""377,361""","""377,208""","""377,310""","""377,245""","""377,581""","""376,386""","""372,512""","""366,693""","""357,011""","""345,256""","""321,551""","""306,968""","""298,634""","""291,543""","""286,893""","""285,023""","""284,274""","""284,675""","""286,348""","""289,475""","""292,439""","""293,872""","""294,544""","""293,550""","""293,951""","""294,749""","""295,633""","""297,376""","""298,723""","""299,911""","""303,056""","""306,764""","""309,343""","""312,068""","""313,012""","""313,422""","""313,962""","""315,312""","""322,927""","""323,335""","""324,074""","""324,748""","""325,517""","""326,502"""
82,경기,동부1권,구리시,구리시,"""274,438""","""275,594""","""279,844""","""283,875""","""285,750""","""288,458""","""291,115""","""297,479""","""303,479""","""306,375""","""309,625""","""314,281""","""316,844""","""319,396""","""320,500""","""320,979""","""321,729""","""324,302""","""419,803""","""423,745""","""426,559""","""429,755""","""431,431""","""431,521""","""431,447""","""431,191""","""431,255""","""430,968""","""430,553""","""430,495""","""430,706""","""429,153""","""426,127""","""417,818""","""401,975""","""368,979""","""349,889""","""341,139""","""335,905""","""331,394""","""328,680""","""326,705""","""326,636""","""329,553""","""333,734""","""337,484""","""339,754""","""342,147""","""344,948""","""346,672""","""347,831""","""350,534""","""353,119""","""355,369""","""357,305""","""360,064""","""363,485""","""366,887""","""370,497""","""371,687""","""372,520""","""373,313""","""374,416""","""384,810""","""386,605""","""388,042""","""389,409""","""390,853""","""392,717"""
83,경기,동부1권,하남시,하남시,"""360,944""","""362,603""","""365,134""","""366,259""","""370,069""","""379,621""","""394,466""","""406,284""","""416,172""","""422,517""","""428,362""","""439,224""","""443,862""","""442,198""","""439,397""","""436,414""","""434,759""","""435,017""","""591,137""","""601,354""","""607,681""","""610,150""","""614,168""","""614,588""","""612,735""","""610,642""","""608,527""","""608,270""","""608,726""","""608,451""","""605,735""","""599,257""","""588,628""","""571,739""","""549,216""","""516,331""","""485,772""","""457,914""","""446,573""","""445,387""","""454,710""","""466,838""","""477,522""","""489,376""","""503,810""","""518,438""","""525,270""","""529,230""","""533,555""","""533,682""","""531,508""","""529,725""","""529,051""","""531,136""","""533,623""","""538,682""","""543,343""","""545,716""","""548,326""","""549,110""","""547,568""","""546,377""","""547,775""","""551,050""","""553,769""","""557,387""","""559,710""","""564,693""","""569,794"""
84,경기,동부1권,광주시,광주시,"""206,783""","""206,842""","""207,025""","""207,475""","""208,475""","""212,667""","""215,550""","""216,283""","""217,075""","""217,558""","""219,408""","""222,742""","""225,142""","""228,167""","""230,158""","""232,458""","""234,050""","""236,442""","""349,066""","""353,076""","""356,457""","""358,553""","""359,716""","""360,102""","""359,985""","""359,401""","""358,305""","""358,655""","""358,680""","""358,157""","""354,330""","""348,629""","""340,924""","""333,117""","""324,330""","""316,386""","""308,869""","""297,553""","""289,345""","""283,204""","""278,942""","""277,039""","""276,359""","""276,180""","""277,549""","""279,806""","""280,786""","""278,592""","""280,579""","""280,389""","""279,463""","""278,725""","""278,023""","""278,157""","""279,019""","""280,190""","""281,787""","""283,472""","""283,852""","""284,181""","""283,532""","""283,296""","""283,894""","""288,509""","""290,035""","""291,827""","""293,925""","""295,757""","""298,181"""
85,경기,동부2권,동부2권,동부2권,"""147,470""","""147,680""","""147,881""","""147,912""","""148,072""","""148,502""","""148,674""","""148,633""","""148,914""","""149,091""","""149,295""","""149,905""","""150,398""","""151,329""","""152,149""","""152,967""","""153,894""","""156,086""","""175,693""","""177,685""","""180,202""","""183,243""","""186,623""","""188,910""","""190,376""","""191,668""","""193,919""","""195,680""","""196,957""","""198,827""","""200,558""","""201,124""","""201,366""","""201,386""","""199,769""","""196,491""","""190,407""","""186,728""","""183,128""","""180,740""","""179,590""","""177,676""","""176,097""","""174,950""","""174,543""","""174,805""","""175,212""","""174,982""","""176,404""","""176,037""","""176,145""","""176,169""","""175,809""","""175,925""","""176,453""","""177,136""","""177,240""","""176,765""","""176,147""","""175,566""","""175,092""","""174,822""","""174,292""","""177,406""","""177,317""","""177,134""","""176,571""","""176,370""","""176,028"""
86,경기,동부2권,이천시,이천시,"""157,185""","""157,625""","""158,226""","""158,381""","""158,696""","""159,417""","""159,726""","""159,690""","""160,155""","""160,494""","""160,875""","""161,750""","""162,381""","""163,667""","""164,786""","""165,917""","""167,143""","""170,238""","""191,358""","""194,187""","""197,594""","""201,645""","""206,552""","""210,185""","""212,420""","""214,535""","""218,122""","""220,722""","""222,611""","""225,570""","""228,246""","""229,093""","""229,484""","""229,570""","""227,770""","""224,481""","""216,361""","""212,280""","""207,778""","""204,960""","""203,878""","""201,319""","""199,786""","""198,349""","""197,710""","""197,598""","""197,650""","""197,098""","""196,360""","""195,534""","""195,608""","""195,551""","""195,123""","""195,192""","""195,777""","""196,543""","""196,544""","""195,684""","""194,335""","""193,020""","""192,130""","""191,593""","""190,680""","""189,603""","""188,919""","""188,388""","""187,486""","""186,665""","""186,212"""
87,경기,동부2권,여주시,여주시,"""106,413""","""106,279""","""105,712""","""105,577""","""105,673""","""105,721""","""105,760""","""105,808""","""105,654""","""105,394""","""105,260""","""105,394""","""105,663""","""106,052""","""106,413""","""106,740""","""107,260""","""108,048""","""133,612""","""134,388""","""135,653""","""137,353""","""138,472""","""138,654""","""138,929""","""138,871""","""138,991""","""139,464""","""139,778""","""139,938""","""140,201""","""140,298""","""140,240""","""140,193""","""138,682""","""135,272""","""132,987""","""130,232""","""128,143""","""126,452""","""125,628""","""125,149""","""123,460""","""122,779""","""123,029""","""123,954""","""124,782""","""125,184""","""131,825""","""132,462""","""132,792""","""133,020""","""132,692""","""132,990""","""133,331""","""133,774""","""133,737""","""134,029""","""134,406""","""134,898""","""134,997""","""134,942""","""134,799""","""143,163""","""143,795""","""144,045""","""144,094""","""144,237""","""143,989"""
88,경기,경의권,경의권,경의권,"""244,556""","""245,318""","""246,225""","""246,981""","""247,512""","""248,471""","""250,639""","""252,319""","""253,834""","""255,671""","""258,635""","""264,944""","""268,964""","""273,042""","""275,400""","""276,698""","""277,780""","""280,002""","""364,881""","""370,088""","""374,874""","""379,182""","""381,436""","""382,700""","""382,721""","""382,475""","""382,272""","""382,177""","""382,462""","""381,682""","""380,495""","""377,651""","""372,653""","""362,805""","""347,977""","""327,495""","""312,313""","""299,337""","""293,672""","""289,962""","""288,567""","""288,153""","""288,167""","""289,322""","""291,970""","""295,768""","""298,767""","""301,593""","""306,908""","""308,072""","""308,885""","""309,994""","""311,127""","""312,344""","""314,081""","""315,936""","""317,659""","""319,302""","""320,264""","""320,711""","""320,862""","""320,854""","""320,957""","""322,551""","""322,287""","""321,832""","""321,223""","""320,499""","""320,187"""
89,경기,경의권,김포시,김포시,"""237,053""","""237,325""","""237,725""","""237,563""","""237,431""","""237,456""","""238,113""","""238,300""","""238,625""","""239,031""","""240,975""","""248,913""","""250,606""","""253,438""","""254,769""","""255,500""","""255,781""","""256,113""","""337,852""","""340,693""","""345,021""","""349,547""","""351,325""","""352,533""","""352,485""","""352,438""","""352,600""","""353,145""","""353,275""","""351,874""","""350,633""","""348,102""","""343,620""","""334,695""","""322,180""","""298,928""","""290,181""","""284,264""","""281,252""","""279,090""","""277,666""","""277,238""","""277,293""","""278,208""","""279,920""","""281,981""","""283,911""","""285,911""","""286,373""","""287,697""","""288,810""","""289,841""","""291,075""","""292,454""","""294,653""","""297,003""","""299,131""","""300,388""","""301,060""","""301,306""","""300,530""","""300,360""","""300,102""","""304,671""","""304,396""","""303,902""","""304,111""","""303,702""","""303,645"""
90,경기,경의권,고양시,고양시,"""263,850""","""264,837""","""266,056""","""267,495""","""268,632""","""270,493""","""274,252""","""277,347""","""280,091""","""283,360""","""287,883""","""294,589""","""300,399""","""305,691""","""308,891""","""310,684""","""312,168""","""315,076""","""407,046""","""413,008""","""418,554""","""423,347""","""426,173""","""427,651""","""427,579""","""426,980""","""426,428""","""425,832""","""426,098""","""425,300""","""424,250""","""421,518""","""416,784""","""407,720""","""391,044""","""368,486""","""348,159""","""329,796""","""321,599""","""316,332""","""314,185""","""313,677""","""313,635""","""314,998""","""318,285""","""323,115""","""327,154""","""330,833""","""339,063""","""341,185""","""342,725""","""344,424""","""345,948""","""347,591""","""349,705""","""351,653""","""353,298""","""355,120""","""356,208""","""356,909""","""357,528""","""357,490""","""357,604""","""358,870""","""358,439""","""358,043""","""357,081""","""356,206""","""355,806"""
91,경기,경의권,고양시,덕양구,"""261,199""","""262,309""","""263,618""","""265,360""","""266,478""","""268,081""","""271,706""","""275,088""","""278,522""","""282,735""","""288,449""","""297,640""","""305,596""","""311,728""","""316,162""","""318,515""","""320,426""","""324,015""","""389,321""","""395,128""","""401,921""","""406,771""","""409,647""","""411,170""","""410,725""","""410,073""","""408,987""","""408,248""","""408,226""","""407,042""","""405,794""","""402,679""","""397,380""","""387,290""","""362,777""","""336,129""","""316,847""","""303,565""","""298,778""","""296,199""","""296,619""","""297,653""","""297,894""","""299,575""","""303,902""","""310,427""","""314,894""","""318,727""","""331,888""","""334,255""","""335,816""","""338,050""","""339,831""","""342,325""","""345,385""","""348,315""","""350,115""","""352,304""","""353,355""","""354,162""","""354,440""","""354,519""","""353,939""","""357,856""","""357,740""","""358,124""","""358,070""","""357,588""","""357,671"""
92,경기,경의권,고양시,일산동구,"""309,221""","""310,583""","""312,230""","""313,897""","""315,588""","""318,255""","""322,304""","""325,422""","""328,000""","""331,000""","""335,490""","""341,971""","""345,902""","""350,833""","""353,863""","""355,765""","""357,549""","""359,784""","""465,794""","""472,067""","""477,579""","""483,177""","""486,691""","""488,079""","""488,115""","""487,343""","""486,421""","""485,402""","""485,775""","""485,371""","""484,712""","""481,547""","""476,124""","""466,878""","""454,847""","""434,235""","""410,384""","""388,612""","""381,736""","""377,712""","""374,818""","""373,082""","""372,808""","""374,744""","""377,882""","""382,216""","""386,475""","""390,241""","""395,079""","""396,428""","""397,981""","""399,350""","""400,242""","""401,567""","""402,656""","""403,808""","""405,400""","""406,980""","""407,565""","""408,382""","""408,721""","""408,417""","""409,163""","""409,009""","""408,081""","""406,380""","""403,874""","""402,677""","""401,902"""
93,경기,경의권,고양시,일산서구,"""238,429""","""239,040""","""239,889""","""240,841""","""241,651""","""243,302""","""247,032""","""249,786""","""251,849""","""254,214""","""257,405""","""261,429""","""265,976""","""270,540""","""272,444""","""273,532""","""274,341""","""276,897""","""382,693""","""388,593""","""392,793""","""396,921""","""399,179""","""400,675""","""400,932""","""400,521""","""400,832""","""400,711""","""401,214""","""400,546""","""399,420""","""397,433""","""393,835""","""386,035""","""374,514""","""355,003""","""334,828""","""313,396""","""300,317""","""291,046""","""286,585""","""285,297""","""285,117""","""285,674""","""287,903""","""291,211""","""294,593""","""298,030""","""303,219""","""305,666""","""307,169""","""308,509""","""310,231""","""311,138""","""312,962""","""314,394""","""315,901""","""317,489""","""319,017""","""319,503""","""320,739""","""320,774""","""321,197""","""319,641""","""319,239""","""318,972""","""318,180""","""317,099""","""316,430"""
94,경기,경의권,파주시,파주시,"""201,333""","""202,106""","""202,803""","""202,864""","""202,583""","""202,265""","""202,008""","""201,720""","""201,394""","""201,136""","""201,136""","""204,280""","""206,371""","""208,720""","""210,083""","""210,750""","""211,758""","""214,515""","""276,275""","""282,144""","""285,299""","""287,959""","""289,138""","""289,857""","""290,227""","""290,753""","""291,116""","""291,694""","""292,219""","""292,229""","""290,717""","""287,181""","""280,805""","""267,606""","""255,315""","""244,093""","""238,461""","""232,109""","""230,355""","""229,147""","""229,896""","""229,761""","""229,882""","""230,739""","""232,722""","""235,713""","""237,082""","""238,510""","""242,116""","""240,451""","""238,913""","""238,487""","""238,424""","""238,280""","""238,441""","""239,465""","""240,933""","""242,531""","""243,479""","""243,462""","""243,396""","""243,660""","""244,153""","""245,774""","""245,964""","""245,398""","""244,807""","""244,130""","""243,767"""
